app,start,query,range,delay,duration
1,0,q7,d_year = 2000 and d_moy between 1 and 11,30,284475
1,0,q1,d_year = 2000 and d_moy between 1 and 3,36,506110
1,0,q13,d_year = 2000 and d_moy between 1 and 7,37,367657
1,0,q13,d_year = 2000 and d_moy between 1 and 7,39,367564
1,0,q13,d_year = 2000 and d_moy between 1 and 7,40,392242
1,0,q10,d_year = 2000 and d_moy = 1,42,421364
1,0,q13,d_year = 2000 and d_moy between 1 and 7,44,388128
1,0,q12,d_year = 2000 and d_moy between 1 and 11,49,314424
1,0,q7,d_year = 2000 and d_moy between 1 and 11,59,297499
1,0,q1,d_year = 2000 and d_moy between 1 and 3,60,506413
1,0,q1,d_year = 2000 and d_moy between 1 and 3,66,486732
1,0,q7,d_year = 2000 and d_moy between 1 and 11,67,308926
1,0,q12,d_year = 2000 and d_moy between 1 and 11,68,317601
1,0,q10,d_year = 2000 and d_moy = 1,69,433301
1,0,q1,d_year = 2000 and d_moy between 1 and 3,71,506413
1,0,q10,d_year = 2000 and d_moy = 1,72,421349
1,270000,q13,d_year = 2000 and d_moy between 1 and 7,73,274010
1,270000,q7,d_year = 2000 and d_moy between 1 and 11,77,136208
1,270000,q1,d_year = 2000 and d_moy between 1 and 3,80,297560
1,270000,q10,d_year = 2000 and d_moy = 1,82,237857
1,270000,q13,d_year = 2000 and d_moy between 1 and 7,98,266451
1,270000,q1,d_year = 2000 and d_moy between 1 and 3,98,270919
1,270000,q1,d_year = 2000 and d_moy between 1 and 3,98,259129
1,270000,q10,d_year = 2000 and d_moy = 1,98,235269
1,270000,q7,d_year = 2000 and d_moy between 1 and 11,99,169072
1,270000,q7,d_year = 2000 and d_moy between 1 and 11,99,177116
1,270000,q10,d_year = 2000 and d_moy = 1,99,198184
1,270000,q12,d_year = 2000 and d_moy between 1 and 11,99,162793
1,270000,q7,d_year = 2000 and d_moy between 1 and 11,99,171747
1,270000,q12,d_year = 2000 and d_moy between 1 and 11,99,158178
1,270000,q7,d_year = 2000 and d_moy between 1 and 11,99,142668
1,270000,q13,d_year = 2000 and d_moy between 1 and 7,99,147144
1,630000,q1,d_year = 2000 and d_moy between 1 and 3,17,219203
1,630000,q1,d_year = 2000 and d_moy between 1 and 3,17,218854
1,630000,q13,d_year = 2000 and d_moy between 1 and 7,17,216705
1,630000,q12,d_year = 2000 and d_moy between 1 and 11,17,137994
1,630000,q13,d_year = 2000 and d_moy between 1 and 7,17,218158
1,630000,q1,d_year = 2000 and d_moy between 1 and 3,18,219725
1,630000,q12,d_year = 2000 and d_moy between 1 and 11,18,137544
1,630000,q10,d_year = 2000 and d_moy = 1,34,216057
1,630000,q13,d_year = 2000 and d_moy between 1 and 7,34,217382
1,630000,q12,d_year = 2000 and d_moy between 1 and 11,34,161502
1,630000,q7,d_year = 2000 and d_moy between 1 and 11,35,175933
1,630000,q7,d_year = 2000 and d_moy between 1 and 11,35,180069
1,630000,q7,d_year = 2000 and d_moy between 1 and 11,35,170779
