app,start,query,range,delay,duration
0,0,q10,d_year = 2000 and d_moy = 1,57,134519
0,0,q1,d_year = 2000 and d_moy between 1 and 3,63,128305
0,0,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),66,133353
0,0,q7,d_year = 2000 and d_moy between 1 and 11,70,111811
0,0,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),72,132629
0,0,q12,d_year = 2000 and d_moy between 1 and 11,78,103320
0,0,q13,d_year = 2000 and d_moy between 1 and 7,79,118398
0,0,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),80,130264
0,0,q10,d_year = 2000 and d_moy = 1,81,138534
0,0,q10,d_date = cast('2000-04-30' as date),89,133074
0,165000,q12,d_year = 2000 and d_moy between 1 and 11,57,10172
0,171738,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),38,41468
0,177546,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),36,45246
0,182679,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week)),68,65344
0,187331,q12,d_year = 2000,64,57223
0,193988,q12,d_year = 2000 and d_moy between 1 and 11,18,39353
0,199847,q13,d_year = 2000 and d_moy between 1 and 6,67,60629
0,205796,q10,d_year = 2000 and d_moy = 1,13,105016
0,211498,q13,d_year = 2000 and d_moy between 1 and 7,24,50205
0,217344,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),98,58121
0,222803,q1,d_year = 2000 and d_moy between 1 and 4,54,88099
0,230318,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week)),60,80446
0,235461,q1,d_year = 2000 and d_moy between 1 and 3,65,143927
0,240628,q1,d_year = 2000 and d_moy between 1 and 4,15,138810
0,247838,q10,d_date = cast('2000-04-30' as date),17,136182
0,253156,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),60,105326
0,257949,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week)),3,81954
0,263902,q12,d_year = 2000 and d_moy between 1 and 11,59,75645
0,270917,q7,d_year = 2000 and d_moy between 1 and 10,80,67575
0,276875,q12,d_year = 2000 and d_moy between 1 and 11,40,81918
0,283729,q7,d_year = 2000 and d_moy between 1 and 11,37,105139
0,289839,q7,d_year = 2000 and d_moy between 1 and 10,46,81241
0,295636,q13,d_year = 2000 and d_moy between 1 and 7,59,126417
0,302327,q1,d_year = 2000 and d_moy between 1 and 3,90,193681
0,308297,q7,d_year = 2000 and d_moy between 1 and 11,32,80214
0,314731,q1,d_year = 2000 and d_moy between 1 and 4,7,216818
0,320631,q12,d_year = 2000,19,95387
0,327134,q7,d_year = 2000 and d_moy between 1 and 11,30,85676
0,333845,q1,d_year = 2000 and d_moy between 1 and 4,37,197819
0,341370,q13,d_year = 2000 and d_moy between 1 and 7,20,150332
0,348197,q12,d_year = 2000 and d_moy between 1 and 11,20,120604
0,354200,q13,d_year = 2000 and d_moy between 1 and 7,34,175975
0,360824,q12,d_year = 2000 and d_moy between 1 and 11,26,107409
0,366395,q7,d_year = 2000 and d_moy between 1 and 10,64,101744
0,372342,q10,d_date = cast('2000-04-30' as date),30,161596
0,377520,q12,d_year = 2000,52,91209
0,383183,q1,d_year = 2000 and d_moy between 1 and 4,99,213245
0,390321,q1,d_year = 2000 and d_moy between 1 and 4,68,234002
0,396818,q10,d_date = cast('2000-04-30' as date),91,199292
0,402549,q12,d_year = 2000 and d_moy between 1 and 11,78,88888
0,408935,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),59,130943
0,413229,q10,d_date = cast('2000-04-30' as date),71,182875
0,418297,q10,d_year = 2000 and d_moy = 1,29,122537
0,425127,q12,d_year = 2000,23,105982
0,431249,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week)),11,109626
0,436033,q10,d_date = cast('2000-04-30' as date),32,168096
0,441855,q13,d_year = 2000 and d_moy between 1 and 6,25,165099
0,446619,q12,d_year = 2000,67,72803
0,453388,q7,d_year = 2000 and d_moy between 1 and 11,12,112332
0,459355,q7,d_year = 2000 and d_moy between 1 and 10,70,128017
0,465627,q13,d_year = 2000 and d_moy between 1 and 6,20,150487
0,471615,q7,d_year = 2000 and d_moy between 1 and 10,77,132512
0,476849,q7,d_year = 2000 and d_moy between 1 and 10,64,128281
0,481347,q13,d_year = 2000 and d_moy between 1 and 6,73,163132
0,486369,q12,d_year = 2000,86,135262
0,493019,q12,d_year = 2000,7,96658
0,500519,q7,d_year = 2000 and d_moy between 1 and 11,40,95714
