app,start,query,range,delay,duration
1,0,q10,d_year = 2000 and d_moy = 1,85,115149
1,0,q7,d_year = 2000 and d_moy between 1 and 11,91,100675
1,0,q13,d_year = 2000 and d_moy between 1 and 6,92,105885
1,0,q13,d_year = 2000 and d_moy between 1 and 7,94,105752
1,168750,q13,d_year = 2000 and d_moy between 1 and 7,45,17434
1,184250,q10,d_date = cast('2000-04-30' as date),79,14839
1,196941,q10,d_year = 2000 and d_moy = 1,7,36799
1,211802,q7,d_year = 2000 and d_moy between 1 and 10,71,25554
1,225079,q10,d_date = cast('2000-04-30' as date),20,31143
1,238399,q13,d_year = 2000 and d_moy between 1 and 7,39,32105
1,253882,q13,d_year = 2000 and d_moy between 1 and 6,99,35797
1,267961,q7,d_year = 2000 and d_moy between 1 and 10,2,30058
1,280681,q10,d_year = 2000 and d_moy = 1,8,21384
1,296917,q10,d_date = cast('2000-04-30' as date),92,14084
1,309885,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week)),99,35460
1,321885,q7,d_year = 2000 and d_moy between 1 and 11,8,38493
1,338560,q13,d_year = 2000 and d_moy between 1 and 7,90,28049
1,354266,q1,d_year = 2000 and d_moy between 1 and 3,18,38586
1,368076,q1,d_year = 2000 and d_moy between 1 and 4,91,52808
1,385181,q12,d_year = 2000 and d_moy between 1 and 11,52,35714
1,399937,q13,d_year = 2000 and d_moy between 1 and 6,26,25256
1,412819,q10,d_date = cast('2000-04-30' as date),54,27578
1,425955,q13,d_year = 2000 and d_moy between 1 and 6,74,20405
1,438414,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),45,36694
1,452290,q7,d_year = 2000 and d_moy between 1 and 11,21,25258
1,468570,q10,d_year = 2000 and d_moy = 1,72,33139
1,483002,q12,d_year = 2000 and d_moy between 1 and 11,24,37188
1,497364,q12,d_year = 2000,96,32729
1,514249,q1,d_year = 2000 and d_moy between 1 and 3,60,70337
