app,start,query,range,delay,duration
2,0,q13,d_year = 2000 and d_moy between 1 and 6,37,140612
2,0,q13,d_year = 2000 and d_moy between 1 and 6,43,140789
2,0,q12,d_year = 2000,44,139505
2,0,q7,d_year = 2000 and d_moy between 1 and 11,46,139279
2,172500,q12,d_year = 2000 and d_moy between 1 and 11,71,69822
2,187905,q7,d_year = 2000 and d_moy between 1 and 11,6,63360
2,203383,q10,d_year = 2000 and d_moy = 1,66,418716
2,218194,q7,d_year = 2000 and d_moy between 1 and 10,24,186965
2,232198,q7,d_year = 2000 and d_moy between 1 and 11,60,270034
2,247532,q13,d_year = 2000 and d_moy between 1 and 7,67,375373
2,261337,q12,d_year = 2000 and d_moy between 1 and 11,25,263485
2,276297,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),97,426905
2,289511,q12,d_year = 2000,13,332382
2,306823,q7,d_year = 2000 and d_moy between 1 and 11,49,239729
2,323481,q1,d_year = 2000 and d_moy between 1 and 3,38,727242
2,337835,q13,d_year = 2000 and d_moy between 1 and 7,25,495136
2,351870,q10,d_date = cast('2000-04-30' as date),20,482704
2,365545,q1,d_year = 2000 and d_moy between 1 and 4,58,685222
2,382116,q1,d_year = 2000 and d_moy between 1 and 3,59,663889
2,396345,q13,d_year = 2000 and d_moy between 1 and 7,62,448626
2,410851,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),91,429057
2,423176,q12,d_year = 2000,89,344873
2,439704,q13,d_year = 2000 and d_moy between 1 and 6,97,440228
2,452461,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),66,391903
2,464756,q10,d_year = 2000 and d_moy = 1,95,379629
2,480228,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),76,364185
2,493718,q7,d_year = 2000 and d_moy between 1 and 10,8,332605
2,506273,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week)),90,373257
2,519205,q12,d_year = 2000,77,319558
2,535484,q7,d_year = 2000 and d_moy between 1 and 10,10,297874
2,548595,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),58,410034
2,562378,q10,d_year = 2000 and d_moy = 1,6,430369
2,577596,q13,d_year = 2000 and d_moy between 1 and 6,25,440666
2,591812,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),40,399824
2,605263,q13,d_year = 2000 and d_moy between 1 and 7,16,376127
2,619930,q10,d_year = 2000 and d_moy = 1,80,317932
2,635432,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week)),85,311987
2,647941,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week)),2,310331
2,660024,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),3,313532
2,673619,q12,d_year = 2000 and d_moy between 1 and 11,37,265463
2,688987,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week)),3,385024
2,702398,q12,d_year = 2000 and d_moy between 1 and 11,28,292941
2,716776,q12,d_year = 2000,78,265408
2,734186,q13,d_year = 2000 and d_moy between 1 and 7,74,456000
2,749517,q7,d_year = 2000 and d_moy between 1 and 11,74,264883
2,766574,q10,d_year = 2000 and d_moy = 1,57,349768
2,782556,q1,d_year = 2000 and d_moy between 1 and 3,57,781704
2,796924,q12,d_year = 2000,18,197478
2,814131,q1,d_year = 2000 and d_moy between 1 and 4,96,759341
2,830917,q10,d_year = 2000 and d_moy = 1,3,491994
2,846725,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week)),40,491943
2,858937,q1,d_year = 2000 and d_moy between 1 and 3,75,753313
2,873507,q13,d_year = 2000 and d_moy between 1 and 7,34,527322
2,888129,q13,d_year = 2000 and d_moy between 1 and 7,70,558539
2,903375,q12,d_year = 2000 and d_moy between 1 and 11,10,350803
2,918410,q12,d_year = 2000 and d_moy between 1 and 11,4,353930
2,934113,q7,d_year = 2000 and d_moy between 1 and 10,35,351011
2,946608,q7,d_year = 2000 and d_moy between 1 and 11,67,365404
2,961920,q7,d_year = 2000 and d_moy between 1 and 10,84,398529
2,976133,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),2,616264
2,989335,q7,d_year = 2000 and d_moy between 1 and 10,28,397978
2,1003481,q13,d_year = 2000 and d_moy between 1 and 6,21,633095
2,1017825,q1,d_year = 2000 and d_moy between 1 and 4,9,813761
2,1034906,q7,d_year = 2000 and d_moy between 1 and 10,63,429157
2,1048394,q13,d_year = 2000 and d_moy between 1 and 6,90,602692
2,1061280,q13,d_year = 2000 and d_moy between 1 and 7,57,593840
2,1075199,q7,d_year = 2000 and d_moy between 1 and 10,71,421770
2,1089182,q12,d_year = 2000,21,307088
2,1106546,q10,d_date = cast('2000-04-30' as date),86,498117
2,1119806,q1,d_year = 2000 and d_moy between 1 and 3,64,644978
2,1134210,q13,d_year = 2000 and d_moy between 1 and 6,92,464379
2,1147504,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week)),35,416178
2,1159948,q12,d_year = 2000,61,276028
2,1175761,q7,d_year = 2000 and d_moy between 1 and 10,2,275781
2,1188957,q7,d_year = 2000 and d_moy between 1 and 10,33,280359
2,1202433,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week)),91,382488
2,1216113,q10,d_date = cast('2000-04-30' as date),38,397231
2,1229686,q1,d_year = 2000 and d_moy between 1 and 3,92,684437
2,1243524,q12,d_year = 2000 and d_moy between 1 and 11,96,262711
2,1257846,q13,d_year = 2000 and d_moy between 1 and 7,23,333475
2,1273126,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),78,293994
2,1286825,q12,d_year = 2000,12,240991
2,1302473,q13,d_year = 2000 and d_moy between 1 and 7,14,480393
2,1317099,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),19,344503
2,1330702,q12,d_year = 2000 and d_moy between 1 and 11,47,218081
2,1344886,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),10,298377
2,1358955,q13,d_year = 2000 and d_moy between 1 and 7,71,527277
2,1374613,q12,d_year = 2000 and d_moy between 1 and 11,83,230760
2,1390182,q12,d_year = 2000 and d_moy between 1 and 11,47,230756
2,1404463,q10,d_year = 2000 and d_moy = 1,7,512326
2,1418840,q13,d_year = 2000 and d_moy between 1 and 7,57,496057
2,1433291,q10,d_year = 2000 and d_moy = 1,23,445601
2,1447587,q13,d_year = 2000 and d_moy between 1 and 7,58,478621
2,1462015,q13,d_year = 2000 and d_moy between 1 and 6,69,472632
2,1474489,q7,d_year = 2000 and d_moy between 1 and 10,31,376389
2,1488782,q10,d_date = cast('2000-04-30' as date),73,487318
2,1502122,q13,d_year = 2000 and d_moy between 1 and 7,60,464900
2,1515995,q7,d_year = 2000 and d_moy between 1 and 10,81,380523
2,1530126,q10,d_year = 2000 and d_moy = 1,80,419674
2,1544779,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week)),63,435528
2,1557022,q7,d_year = 2000 and d_moy between 1 and 10,60,350954
2,1570714,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),95,433886
2,1584821,q7,d_year = 2000 and d_moy between 1 and 10,56,361347
2,1597411,q12,d_year = 2000 and d_moy between 1 and 11,24,331400
2,1611549,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week)),19,432862
2,1624121,q1,d_year = 2000 and d_moy between 1 and 4,33,709983
2,1639918,q1,d_year = 2000 and d_moy between 1 and 4,67,601847
2,1656876,q10,d_year = 2000 and d_moy = 1,45,317040
2,1672831,q12,d_year = 2000,80,197569
2,1688791,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week)),47,316189
2,1700850,q13,d_year = 2000 and d_moy between 1 and 6,16,416549
2,1713993,q13,d_year = 2000 and d_moy between 1 and 7,0,403491
2,1729644,q1,d_year = 2000 and d_moy between 1 and 4,88,685429
2,1745652,q12,d_year = 2000,15,253711
2,1763172,q1,d_year = 2000 and d_moy between 1 and 3,38,672886
2,1776902,q12,d_year = 2000 and d_moy between 1 and 11,74,239441
2,1791973,q13,d_year = 2000 and d_moy between 1 and 7,2,441504
2,1806291,q13,d_year = 2000 and d_moy between 1 and 6,14,439372
2,1820619,q13,d_year = 2000 and d_moy between 1 and 6,18,444919
2,1834990,q12,d_year = 2000,12,302391
2,1851848,q10,d_date = cast('2000-04-30' as date),3,480097
2,1863918,q13,d_year = 2000 and d_moy between 1 and 6,56,480079
2,1878358,q7,d_year = 2000 and d_moy between 1 and 11,52,318333
2,1893786,q1,d_year = 2000 and d_moy between 1 and 4,53,753231
2,1910696,q12,d_year = 2000 and d_moy between 1 and 11,50,287336
2,1925133,q13,d_year = 2000 and d_moy between 1 and 7,41,611500
2,1940661,q12,d_year = 2000,49,287449
2,1958138,q1,d_year = 2000 and d_moy between 1 and 3,9,653882
2,1972753,q10,d_year = 2000 and d_moy = 1,50,508010
2,1987622,q1,d_year = 2000 and d_moy between 1 and 4,67,651566
2,2003856,q12,d_year = 2000 and d_moy between 1 and 11,63,274890
2,2019489,q13,d_year = 2000 and d_moy between 1 and 6,59,479637
2,2032526,q1,d_year = 2000 and d_moy between 1 and 4,60,597823
2,2049113,q7,d_year = 2000 and d_moy between 1 and 10,0,356768
2,2061549,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week)),84,417033
2,2073648,q12,d_year = 2000 and d_moy between 1 and 11,15,316370
2,2087813,q7,d_year = 2000 and d_moy between 1 and 10,76,315695
2,2100312,q10,d_date = cast('2000-04-30' as date),5,440630
2,2112161,q7,d_year = 2000 and d_moy between 1 and 11,76,298903
2,2128224,q7,d_year = 2000 and d_moy between 1 and 11,16,342986
2,2144549,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),28,373182
2,2158262,q13,d_year = 2000 and d_moy between 1 and 7,29,410427
2,2172279,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week)),58,369409
2,2184957,q1,d_year = 2000 and d_moy between 1 and 4,11,448283
2,2201979,q7,d_year = 2000 and d_moy between 1 and 11,20,221384
2,2217372,q7,d_year = 2000 and d_moy between 1 and 10,76,221360
2,2230605,q12,d_year = 2000,72,152477
2,2246930,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),79,242834
2,2261058,q10,d_date = cast('2000-04-30' as date),9,256705
2,2272875,q7,d_year = 2000 and d_moy between 1 and 11,15,147297
2,2288916,q12,d_year = 2000 and d_moy between 1 and 11,22,152329
2,2303874,q10,d_date = cast('2000-04-30' as date),5,255852
2,2317033,q1,d_year = 2000 and d_moy between 1 and 4,65,363161
2,2333422,q10,d_date = cast('2000-04-30' as date),5,256528
