app,start,query,range,delay,duration
0,0,q10,d_year = 2000 and d_moy = 1,4,114401
0,0,q1,d_year = 2000 and d_moy between 1 and 3,10,115450
0,0,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),11,113183
0,0,q7,d_year = 2000 and d_moy between 1 and 11,16,92663
0,165000,q12,d_year = 2000 and d_moy between 1 and 11,55,25287
0,180812,q1,d_year = 2000 and d_moy between 1 and 3,77,20941
0,195334,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week)),0,81749
0,208009,q7,d_year = 2000 and d_moy between 1 and 10,49,67677
0,220871,q7,d_year = 2000 and d_moy between 1 and 10,45,76927
0,234237,q7,d_year = 2000 and d_moy between 1 and 11,10,65140
0,250271,q7,d_year = 2000 and d_moy between 1 and 11,16,73467
0,267062,q13,d_year = 2000 and d_moy between 1 and 6,96,277546
0,280122,q13,d_year = 2000 and d_moy between 1 and 6,62,151339
0,293530,q13,d_year = 2000 and d_moy between 1 and 6,78,135385
0,307151,q12,d_year = 2000,43,121717
0,324553,q7,d_year = 2000 and d_moy between 1 and 10,74,106895
0,337906,q12,d_year = 2000 and d_moy between 1 and 11,85,123359
0,352594,q13,d_year = 2000 and d_moy between 1 and 6,41,167590
0,366560,q7,d_year = 2000 and d_moy between 1 and 10,2,94844
0,380140,q1,d_year = 2000 and d_moy between 1 and 4,81,203329
0,396389,q10,d_date = cast('2000-04-30' as date),63,126490
0,409911,q13,d_year = 2000 and d_moy between 1 and 6,92,113221
0,424330,q13,d_year = 2000 and d_moy between 1 and 7,3,113713
0,439684,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),92,142883
0,453718,q7,d_year = 2000 and d_moy between 1 and 11,98,84256
0,469562,q10,d_year = 2000 and d_moy = 1,97,118584
0,485258,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week)),9,121356
0,498890,q12,d_year = 2000,18,83709
0,515844,q1,d_year = 2000 and d_moy between 1 and 3,98,145458
0,529795,q7,d_year = 2000 and d_moy between 1 and 11,77,76640
0,545219,q13,d_year = 2000 and d_moy between 1 and 7,100,130019
0,559820,q10,d_year = 2000 and d_moy = 1,35,101489
0,575279,q7,d_year = 2000 and d_moy between 1 and 10,16,70834
0,589449,q7,d_year = 2000 and d_moy between 1 and 10,8,72075
0,603726,q13,d_year = 2000 and d_moy between 1 and 7,0,116155
0,618412,q13,d_year = 2000 and d_moy between 1 and 7,49,115256
0,633876,q10,d_year = 2000 and d_moy = 1,16,103729
0,648634,q7,d_year = 2000 and d_moy between 1 and 11,93,84903
0,665467,q12,d_year = 2000,91,88819
0,682150,q12,d_year = 2000,39,64064
0,697765,q1,d_year = 2000 and d_moy between 1 and 3,6,117710
0,712210,q1,d_year = 2000 and d_moy between 1 and 4,92,108848
0,728756,q10,d_date = cast('2000-04-30' as date),76,71545
0,742107,q13,d_year = 2000 and d_moy between 1 and 7,91,73317
0,757176,q7,d_year = 2000 and d_moy between 1 and 11,50,58286
0,772402,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),74,60229
0,785620,q12,d_year = 2000,79,46749
0,802941,q12,d_year = 2000 and d_moy between 1 and 11,29,66927
0,817553,q13,d_year = 2000 and d_moy between 1 and 6,53,68022
0,830657,q13,d_year = 2000 and d_moy between 1 and 6,85,225652
0,844853,q12,d_year = 2000 and d_moy between 1 and 11,21,88315
0,859359,q1,d_year = 2000 and d_moy between 1 and 3,55,137674
0,873500,q13,d_year = 2000 and d_moy between 1 and 7,41,88753
0,887710,q7,d_year = 2000 and d_moy between 1 and 10,25,72966
0,901989,q10,d_date = cast('2000-04-30' as date),78,114326
0,915297,q13,d_year = 2000 and d_moy between 1 and 7,94,92428
0,929925,q7,d_year = 2000 and d_moy between 1 and 11,4,49428
0,945310,q12,d_year = 2000,58,66475
0,961536,q1,d_year = 2000 and d_moy between 1 and 3,62,83242
0,975558,q10,d_date = cast('2000-04-30' as date),2,69191
0,989126,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week)),58,42147
0,1001177,q1,d_year = 2000 and d_moy between 1 and 4,43,55132
0,1018028,q1,d_year = 2000 and d_moy between 1 and 4,46,50648
0,1035189,q10,d_year = 2000 and d_moy = 1,48,33356
0,1050521,q13,d_year = 2000 and d_moy between 1 and 6,43,22446
0,1064604,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week)),88,12257
0,1077518,q7,d_year = 2000 and d_moy between 1 and 10,44,32971
0,1091790,q12,d_year = 2000,97,24436
0,1108582,q10,d_date = cast('2000-04-30' as date),60,13313
0,1121459,q1,d_year = 2000 and d_moy between 1 and 3,25,14560
0,1135356,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week)),72,9702
0,1148382,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),0,9689
0,1161382,q12,d_year = 2000,37,41548
0,1178120,q7,d_year = 2000 and d_moy between 1 and 11,39,42977
0,1193924,q7,d_year = 2000 and d_moy between 1 and 10,67,43275
0,1206646,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),68,47257
0,1219250,q7,d_year = 2000 and d_moy between 1 and 10,0,28137
0,1232820,q1,d_year = 2000 and d_moy between 1 and 4,77,54893
0,1249881,q1,d_year = 2000 and d_moy between 1 and 4,92,47326
0,1266582,q13,d_year = 2000 and d_moy between 1 and 7,7,31104
0,1280494,q10,d_year = 2000 and d_moy = 1,29,24861
0,1296246,q1,d_year = 2000 and d_moy between 1 and 4,55,33970
0,1313748,q12,d_year = 2000 and d_moy between 1 and 11,85,23308
0,1329719,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week)),4,13747
0,1343237,q13,d_year = 2000 and d_moy between 1 and 6,20,37757
0,1357488,q7,d_year = 2000 and d_moy between 1 and 11,6,37004
0,1374558,q12,d_year = 2000 and d_moy between 1 and 11,69,29587
0,1389763,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week)),98,18575
0,1402379,q10,d_date = cast('2000-04-30' as date),38,13750
0,1415491,q10,d_year = 2000 and d_moy = 1,85,16349
0,1430279,q10,d_date = cast('2000-04-30' as date),23,14758
0,1443605,q7,d_year = 2000 and d_moy between 1 and 11,45,25295
0,1460527,q13,d_year = 2000 and d_moy between 1 and 6,60,24315
0,1474771,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week)),7,14671
0,1487785,q10,d_year = 2000 and d_moy = 1,79,21638
0,1503921,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),33,14168
0,1517311,q7,d_year = 2000 and d_moy between 1 and 10,78,20501
0,1530556,q10,d_year = 2000 and d_moy = 1,78,27977
0,1546113,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week)),38,14499
0,1559939,q7,d_year = 2000 and d_moy between 1 and 10,47,22254
0,1574117,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week)),21,14488
0,1587537,q12,d_year = 2000,91,21734
0,1603288,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),70,11101
0,1616744,q12,d_year = 2000,95,28671
0,1633303,q1,d_year = 2000 and d_moy between 1 and 4,72,43561
0,1650312,q7,d_year = 2000 and d_moy between 1 and 10,1,25535
0,1664346,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week)),96,20162
0,1676666,q10,d_date = cast('2000-04-30' as date),80,9779
0,1689830,q10,d_date = cast('2000-04-30' as date),49,21666
0,1701766,q1,d_year = 2000 and d_moy between 1 and 4,30,38134
0,1717955,q12,d_year = 2000 and d_moy between 1 and 11,80,26614
0,1733668,q10,d_date = cast('2000-04-30' as date),9,13997
0,1746035,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week)),96,15607
0,1759501,q1,d_year = 2000 and d_moy between 1 and 3,79,13770
0,1772708,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),27,26523
0,1785232,q13,d_year = 2000 and d_moy between 1 and 6,50,16443
