app,start,query,range,delay,duration
1,40000,q10,d_year = 2000 and d_moy between 1 and 2,88,117014
1,40000,q1,d_year = 2000 and d_moy between 1 and 9,101,116380
1,40000,q13,d_year = 2000 and d_moy between 1 and 9,106,98274
1,40000,q1,d_year = 2000 and d_moy between 1 and 10,114,116443
1,40000,q1,d_year = 2000 and d_moy between 1 and 9,116,70750
1,130000,q1,d_year = 2000 and d_moy between 1 and 7,34,54063
1,130000,q1,d_year = 2000 and d_moy between 1 and 8,36,54051
1,130000,q1,d_year = 2000 and d_moy between 1 and 10,36,66239
1,130000,q12,d_year = 2000,36,25541
1,130000,q1,d_year = 2000 and d_moy between 1 and 6,36,71219
1,220000,q10,d_year = 2000 and d_moy between 1 and 2,21,49796
1,220000,q10,d_year = 2000 and d_moy between 1 and 3,22,67051
1,220000,q1,d_year = 2000 and d_moy between 1 and 10,22,72315
1,220000,q1,d_year = 2000 and d_moy between 1 and 6,22,40631
1,220000,q10,d_year = 2000 and d_moy between 1 and 3,22,28401
1,310000,q1,d_year = 2000 and d_moy between 1 and 6,32,59168
1,310000,q12,d_year = 2000 and d_moy between 1 and 11,32,24640
1,310000,q10,d_year = 2000 and d_moy between 1 and 2,33,55572
1,310000,q10,d_year = 2000 and d_moy between 1 and 3,33,55339
1,310000,q1,d_year = 2000 and d_moy between 1 and 9,34,39119
1,400000,q10,d_year = 2000 and d_moy between 1 and 2,0,48984
1,400000,q10,d_year = 2000 and d_moy between 1 and 2,1,67742
1,400000,q1,d_year = 2000 and d_moy between 1 and 9,2,67626
1,400000,q13,d_year = 2000 and d_moy between 1 and 9,2,67669
1,400000,q12,d_year = 2000,2,27923
1,490000,q12,d_year = 2000,24,50760
1,490000,q13,d_year = 2000 and d_moy between 1 and 11,24,38602
1,490000,q10,d_year = 2000 and d_moy between 1 and 2,24,76609
1,490000,q10,d_year = 2000 and d_moy between 1 and 3,33,76771
1,490000,q13,d_year = 2000 and d_moy between 1 and 9,33,42349
1,580000,q1,d_year = 2000 and d_moy between 1 and 6,54,78199
1,580000,q13,d_year = 2000 and d_moy between 1 and 10,55,55598
1,580000,q13,d_year = 2000 and d_moy between 1 and 10,59,57246
1,580000,q12,d_year = 2000 and d_moy between 1 and 11,59,49655
1,580000,q10,d_year = 2000 and d_moy between 1 and 3,59,26711
1,670000,q10,d_year = 2000 and d_moy between 1 and 2,34,57669
1,670000,q1,d_year = 2000 and d_moy between 1 and 7,34,59075
1,670000,q12,d_year = 2000 and d_moy between 1 and 10,43,34014
1,670000,q1,d_year = 2000 and d_moy between 1 and 6,43,59343
1,670000,q13,d_year = 2000 and d_moy between 1 and 10,43,25327
