app,start,query,range,delay,duration
0,0,q10,d_year = 2000 and d_moy = 1,34,148415
0,0,q1,d_year = 2000 and d_moy between 1 and 3,41,129483
0,0,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),42,149110
0,0,q7,d_year = 2000 and d_moy between 1 and 11,42,122640
0,0,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),51,146142
0,0,q12,d_year = 2000 and d_moy between 1 and 11,52,111122
0,180000,q10,d_year = 2000 and d_moy = 1,61,39187
0,180000,q7,d_year = 2000 and d_moy between 1 and 11,63,33374
0,180000,q13,d_year = 2000 and d_moy between 1 and 6,64,33904
0,180000,q13,d_year = 2000 and d_moy between 1 and 7,73,33391
0,180000,q7,d_year = 2000 and d_moy between 1 and 11,79,34001
0,180000,q10,d_year = 2000 and d_moy = 1,82,40346
0,360000,q13,d_year = 2000 and d_moy between 1 and 6,1,32586
0,360000,q13,d_year = 2000 and d_moy between 1 and 6,2,32524
0,360000,q12,d_year = 2000,3,31667
0,360000,q7,d_year = 2000 and d_moy between 1 and 11,4,32590
0,360000,q10,d_date = cast('2000-04-30' as date),4,36889
0,360000,q7,d_year = 2000 and d_moy between 1 and 11,21,31363
0,540000,q7,d_year = 2000 and d_moy between 1 and 10,52,22418
0,540000,q13,d_year = 2000 and d_moy between 1 and 6,53,29594
0,540000,q13,d_year = 2000 and d_moy between 1 and 7,54,27946
0,540000,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),54,30685
0,540000,q13,d_year = 2000 and d_moy between 1 and 6,54,27204
0,540000,q13,d_year = 2000 and d_moy between 1 and 6,54,26679
0,720000,q7,d_year = 2000 and d_moy between 1 and 10,9,20998
0,720000,q12,d_year = 2000 and d_moy between 1 and 11,9,20834
0,720000,q10,d_year = 2000 and d_moy = 1,9,33670
0,720000,q1,d_year = 2000 and d_moy between 1 and 4,9,31798
0,720000,q13,d_year = 2000 and d_moy between 1 and 6,10,28013
0,720000,q12,d_year = 2000 and d_moy between 1 and 11,10,24105
