app,start,query,range,delay,duration
1,0,q10,d_year = 2000 and d_moy = 1,45,91793
1,0,q7,d_year = 2000 and d_moy between 1 and 11,50,78529
1,0,q13,d_year = 2000 and d_moy between 1 and 6,51,80221
1,0,q13,d_year = 2000 and d_moy between 1 and 7,51,82217
1,168750,q13,d_year = 2000 and d_moy between 1 and 7,99,12791
1,182555,q13,d_year = 2000 and d_moy between 1 and 7,33,13498
1,196331,q10,d_year = 2000 and d_moy = 1,10,14657
1,212490,q12,d_year = 2000,46,20508
1,228446,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week)),52,12136
1,240527,q13,d_year = 2000 and d_moy between 1 and 6,16,11817
1,253403,q13,d_year = 2000 and d_moy between 1 and 6,67,10907
1,267459,q7,d_year = 2000 and d_moy between 1 and 10,51,13272
1,281676,q7,d_year = 2000 and d_moy between 1 and 11,76,15901
1,296945,q10,d_date = cast('2000-04-30' as date),38,10830
1,309498,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week)),59,11456
1,321535,q7,d_year = 2000 and d_moy between 1 and 11,1,16208
1,337278,q7,d_year = 2000 and d_moy between 1 and 11,94,15642
1,352943,q10,d_date = cast('2000-04-30' as date),65,10111
1,365939,q7,d_year = 2000 and d_moy between 1 and 10,73,13636
1,378983,q12,d_year = 2000,74,15697
1,394930,q7,d_year = 2000 and d_moy between 1 and 11,1,15580
1,411161,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),4,10293
1,423470,q13,d_year = 2000 and d_moy between 1 and 7,37,12452
1,437404,q13,d_year = 2000 and d_moy between 1 and 6,29,11233
1,451835,q13,d_year = 2000 and d_moy between 1 and 7,54,11619
1,465967,q10,d_year = 2000 and d_moy = 1,56,12923
1,480920,q13,d_year = 2000 and d_moy between 1 and 6,62,10478
1,494838,q7,d_year = 2000 and d_moy between 1 and 10,69,12722
1,508858,q12,d_year = 2000 and d_moy between 1 and 11,89,13866
1,524819,q12,d_year = 2000 and d_moy between 1 and 11,62,14730
1,539282,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week)),69,10741
1,552461,q13,d_year = 2000 and d_moy between 1 and 6,87,10853
1,566848,q13,d_year = 2000 and d_moy between 1 and 6,62,10599
1,579419,q7,d_year = 2000 and d_moy between 1 and 10,15,12807
1,593115,q12,d_year = 2000 and d_moy between 1 and 11,55,12566
1,608930,q7,d_year = 2000 and d_moy between 1 and 11,72,16894
1,624838,q13,d_year = 2000 and d_moy between 1 and 7,60,12138
1,639072,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week)),61,9911
1,652099,q12,d_year = 2000 and d_moy between 1 and 11,95,12963
1,667108,q1,d_year = 2000 and d_moy between 1 and 4,16,22162
1,683205,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),62,13775
1,696379,q1,d_year = 2000 and d_moy between 1 and 3,57,12232
1,710205,q13,d_year = 2000 and d_moy between 1 and 7,70,11932
1,725076,q7,d_year = 2000 and d_moy between 1 and 11,37,15417
1,741317,q13,d_year = 2000 and d_moy between 1 and 7,54,11685
1,755672,q12,d_year = 2000 and d_moy between 1 and 11,56,12624
1,770510,q12,d_year = 2000,47,15236
1,787772,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),24,9218
1,800504,q7,d_year = 2000 and d_moy between 1 and 10,18,12954
1,813969,q7,d_year = 2000 and d_moy between 1 and 11,83,16096
1,829217,q13,d_year = 2000 and d_moy between 1 and 6,98,10709
1,843155,q12,d_year = 2000 and d_moy between 1 and 11,90,13020
1,857950,q7,d_year = 2000 and d_moy between 1 and 11,22,16183
