app,start,query,range,delay,duration
2,0,q13,d_year = 2000 and d_moy between 1 and 6,9,156803
2,0,q13,d_year = 2000 and d_moy between 1 and 6,14,156917
2,0,q12,d_year = 2000,15,155709
2,0,q7,d_year = 2000 and d_moy between 1 and 11,17,155528
2,172500,q12,d_year = 2000 and d_moy between 1 and 11,40,52087
2,186705,q13,d_year = 2000 and d_moy between 1 and 7,12,110856
2,201799,q12,d_year = 2000 and d_moy between 1 and 11,27,160986
2,217040,q7,d_year = 2000 and d_moy between 1 and 10,19,83350
2,231277,q10,d_date = cast('2000-04-30' as date),56,526270
2,244856,q7,d_year = 2000 and d_moy between 1 and 10,5,216199
2,259019,q13,d_year = 2000 and d_moy between 1 and 6,75,447831
2,271557,q12,d_year = 2000 and d_moy between 1 and 11,64,250538
2,287179,q7,d_year = 2000 and d_moy between 1 and 10,74,273883
2,300926,q1,d_year = 2000 and d_moy between 1 and 3,8,847047
2,315243,q13,d_year = 2000 and d_moy between 1 and 7,87,583180
2,330400,q7,d_year = 2000 and d_moy between 1 and 11,63,310254
2,347429,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week)),77,440093
2,360543,q10,d_year = 2000 and d_moy = 1,12,434051
2,375525,q12,d_year = 2000,10,322172
2,392187,q12,d_year = 2000 and d_moy between 1 and 11,86,305469
2,406726,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),78,387805
2,420131,q12,d_year = 2000,97,299328
2,435735,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week)),53,478619
2,447871,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week)),46,466532
2,460371,q1,d_year = 2000 and d_moy between 1 and 4,27,749300
2,477699,q1,d_year = 2000 and d_moy between 1 and 3,34,731970
2,492142,q1,d_year = 2000 and d_moy between 1 and 3,19,720077
2,505825,q10,d_year = 2000 and d_moy = 1,1,437878
2,521303,q13,d_year = 2000 and d_moy between 1 and 7,52,530322
2,535118,q7,d_year = 2000 and d_moy between 1 and 10,0,259474
2,547789,q1,d_year = 2000 and d_moy between 1 and 4,6,752405
2,565501,q13,d_year = 2000 and d_moy between 1 and 6,80,562679
2,578535,q7,d_year = 2000 and d_moy between 1 and 10,33,331640
2,591668,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),28,450410
2,604995,q7,d_year = 2000 and d_moy between 1 and 10,34,322519
2,617926,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week)),30,489783
2,630716,q12,d_year = 2000,67,364342
2,646781,q7,d_year = 2000 and d_moy between 1 and 11,35,333868
2,662101,q12,d_year = 2000,45,352407
2,678047,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week)),50,511883
2,690926,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week)),100,490567
2,702902,q12,d_year = 2000 and d_moy between 1 and 11,84,304361
2,717832,q10,d_date = cast('2000-04-30' as date),87,590808
2,730191,q7,d_year = 2000 and d_moy between 1 and 11,87,296750
2,746244,q12,d_year = 2000 and d_moy between 1 and 11,75,341424
2,760567,q1,d_year = 2000 and d_moy between 1 and 4,83,629077
2,778132,q7,d_year = 2000 and d_moy between 1 and 11,56,284974
2,794303,q10,d_year = 2000 and d_moy = 1,16,455015
2,810222,q12,d_year = 2000 and d_moy between 1 and 11,56,306700
2,826298,q7,d_year = 2000 and d_moy between 1 and 11,12,305650
2,842209,q12,d_year = 2000 and d_moy between 1 and 11,34,358787
2,857291,q1,d_year = 2000 and d_moy between 1 and 3,85,665763
2,871696,q13,d_year = 2000 and d_moy between 1 and 7,14,468630
2,886282,q10,d_date = cast('2000-04-30' as date),62,432462
2,898588,q10,d_date = cast('2000-04-30' as date),81,439776
2,911759,q12,d_year = 2000 and d_moy between 1 and 11,65,347827
2,927672,q7,d_year = 2000 and d_moy between 1 and 11,14,347428
2,944734,q13,d_year = 2000 and d_moy between 1 and 7,89,447706
2,959721,q1,d_year = 2000 and d_moy between 1 and 3,32,627844
2,973478,q10,d_date = cast('2000-04-30' as date),4,463173
2,987129,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week)),82,364002
2,1000241,q10,d_year = 2000 and d_moy = 1,97,363977
2,1014609,q10,d_year = 2000 and d_moy = 1,58,350875
2,1029015,q7,d_year = 2000 and d_moy between 1 and 10,88,285488
2,1042859,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week)),86,366519
2,1054815,q12,d_year = 2000,14,221503
2,1070417,q1,d_year = 2000 and d_moy between 1 and 4,83,574041
2,1086952,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),81,327050
2,1100221,q10,d_year = 2000 and d_moy = 1,41,328534
