app,start,query,range,delay,duration
0,10000,q10,d_date between cast('2000-08-23' as date) and ((cast('2000-08-23' as date) + interval '14' day)),64,108574
0,16377,q10,d_date between cast('2000-08-23' as date) and ((cast('2000-08-23' as date) + interval '14' day)),57,106114
0,22409,q1,d_moy = 11,35,63361
0,27091,q1,d_moy = 11,96,59854
0,31127,q1,d_moy = 11,66,75582
0,36172,q12,d_moy = 11,58,74630
0,40792,q13,d_year = 2000 and d_moy between 1 and 9,45,43052
0,46927,q12,d_moy = 11,62,54541
0,51140,q10,d_date between cast('2000-08-23' as date) and ((cast('2000-08-23' as date) + interval '14' day)),59,49129
0,56047,q1,d_moy = 11,60,53975
0,61380,q1,d_moy = 11,89,31208
0,68013,q1,d_moy = 11,84,39543
0,73031,q12,d_year = 2000,74,47381
0,77159,q10,d_date between cast('2000-08-23' as date) and ((cast('2000-08-23' as date) + interval '14' day)),54,69683
0,83182,q7,d_year = 2000,44,28367
0,88655,q12,d_moy = 11,11,60411
0,92657,q1,d_year = 2000 and d_moy between 1 and 3,48,38033
0,99296,q10,d_date between cast('2000-08-23' as date) and ((cast('2000-08-23' as date) + interval '14' day)),30,53145
0,106228,q12,d_year = 2000,27,43891
0,112468,q13,d_year = 2000 and d_moy between 1 and 9,99,55179
0,119077,q1,d_year = 2000 and d_moy between 1 and 3,7,55631
0,123318,q1,d_moy = 11,49,48404
0,129237,q12,d_moy = 11,47,55259
0,135832,q10,d_date between cast('2000-08-23' as date) and ((cast('2000-08-23' as date) + interval '14' day)),63,55776
0,141568,q12,d_year = 2000,31,44811
0,146457,q12,d_year = 2000,58,48462
0,149860,q13,d_year = 2000 and d_moy between 1 and 9,61,62383
0,154596,q1,d_year = 2000 and d_moy between 1 and 3,33,29537
0,160040,q12,d_moy = 11,34,53929
0,166692,q12,d_year = 2000,7,54862
0,173558,q10,d_date between cast('2000-08-23' as date) and ((cast('2000-08-23' as date) + interval '14' day)),48,83240
0,178466,q1,d_moy = 11,58,22575
0,184928,q10,d_date between cast('2000-08-23' as date) and ((cast('2000-08-23' as date) + interval '14' day)),27,75415
0,188970,q12,d_year = 2000,35,53230
0,195190,q1,d_year = 2000 and d_moy between 1 and 3,28,32405
0,200385,q12,d_moy = 11,50,49075
0,203441,q12,d_moy = 11,3,47117
0,209320,q12,d_year = 2000,37,43013
0,213915,q10,d_date between cast('2000-08-23' as date) and ((cast('2000-08-23' as date) + interval '14' day)),51,79405
0,220214,q1,d_moy = 11,69,52880
0,225887,q13,d_year = 2000 and d_moy between 1 and 9,4,52201
0,228891,q12,d_year = 2000,5,54506
0,233866,q1,d_year = 2000 and d_moy between 1 and 3,88,37095
0,240336,q1,d_year = 2000 and d_moy between 1 and 3,41,43223
0,244312,q13,d_year = 2000 and d_moy between 1 and 9,78,45387
0,248613,q1,d_year = 2000 and d_moy between 1 and 3,96,38625
0,255094,q1,d_year = 2000 and d_moy between 1 and 3,77,38957
0,258859,q1,d_year = 2000 and d_moy between 1 and 3,19,35138
0,264129,q10,d_date between cast('2000-08-23' as date) and ((cast('2000-08-23' as date) + interval '14' day)),35,64734
0,268083,q7,d_year = 2000,88,36982
0,274953,q1,d_year = 2000 and d_moy between 1 and 3,31,42690
0,281166,q1,d_moy = 11,89,41960
0,285958,q13,d_year = 2000 and d_moy between 1 and 9,19,41540
0,289280,q1,d_year = 2000 and d_moy between 1 and 3,3,21794
0,293560,q1,d_year = 2000 and d_moy between 1 and 3,41,45375
0,298592,q10,d_date between cast('2000-08-23' as date) and ((cast('2000-08-23' as date) + interval '14' day)),90,60300
0,305323,q7,d_year = 2000,89,50969
0,308759,q7,d_year = 2000,60,33943
0,313964,q12,d_moy = 11,76,49384
0,319791,q1,d_year = 2000 and d_moy between 1 and 3,74,50786
0,324980,q7,d_year = 2000,9,33940
0,331238,q12,d_moy = 11,63,61549
0,336399,q13,d_year = 2000 and d_moy between 1 and 9,17,40229
0,343255,q7,d_year = 2000,97,49811
0,348667,q1,d_moy = 11,95,69954
0,354018,q1,d_year = 2000 and d_moy between 1 and 3,51,44142
0,358798,q13,d_year = 2000 and d_moy between 1 and 9,80,36762
0,364183,q1,d_moy = 11,6,31874
0,368723,q12,d_moy = 11,75,54573
0,374025,q1,d_moy = 11,96,52098
0,378187,q7,d_year = 2000,14,45276
0,381944,q7,d_year = 2000,10,49846
0,385691,q12,d_moy = 11,71,57626
0,391142,q12,d_moy = 11,32,63612
0,396769,q7,d_year = 2000,16,52916
0,401675,q7,d_year = 2000,19,48541
0,405034,q1,d_moy = 11,70,40928
0,411065,q12,d_moy = 11,55,38219
0,417572,q1,d_year = 2000 and d_moy between 1 and 3,60,42233
0,424265,q1,d_moy = 11,32,42269
0,430635,q10,d_date between cast('2000-08-23' as date) and ((cast('2000-08-23' as date) + interval '14' day)),72,63107
0,437228,q13,d_year = 2000 and d_moy between 1 and 9,91,44730
0,443920,q12,d_moy = 11,74,52330
0,449082,q7,d_year = 2000,25,43015
0,453648,q1,d_moy = 11,67,49869
0,459469,q7,d_year = 2000,2,36139
0,463571,q13,d_year = 2000 and d_moy between 1 and 9,6,50214
0,469818,q10,d_date between cast('2000-08-23' as date) and ((cast('2000-08-23' as date) + interval '14' day)),72,136889
0,476216,q10,d_date between cast('2000-08-23' as date) and ((cast('2000-08-23' as date) + interval '14' day)),85,39972
0,482796,q12,d_moy = 11,22,38592
0,488155,q1,d_year = 2000 and d_moy between 1 and 3,72,23918
0,494954,q7,d_year = 2000,82,31351
0,500273,q1,d_year = 2000 and d_moy between 1 and 3,8,36098
0,505075,q7,d_year = 2000,23,31783
0,510716,q10,d_date between cast('2000-08-23' as date) and ((cast('2000-08-23' as date) + interval '14' day)),12,29176
0,517701,q12,d_moy = 11,40,29388
0,524369,q1,d_year = 2000 and d_moy between 1 and 3,97,34704
0,530542,q12,d_moy = 11,39,56274
0,533872,q12,d_moy = 11,17,49255
0,539323,q12,d_moy = 11,75,68670
0,544269,q12,d_year = 2000,38,44400
0,549789,q12,d_moy = 11,70,59308
0,556170,q7,d_year = 2000,2,40840
0,560142,q13,d_year = 2000 and d_moy between 1 and 9,37,65396
0,566068,q12,d_moy = 11,22,50448
0,569536,q1,d_year = 2000 and d_moy between 1 and 3,60,60160
0,573418,q13,d_year = 2000 and d_moy between 1 and 9,84,46296
0,579596,q1,d_moy = 11,19,55329
0,583927,q12,d_year = 2000,45,56831
0,590190,q13,d_year = 2000 and d_moy between 1 and 9,40,48680
0,593593,q1,d_moy = 11,42,52437
0,597178,q13,d_year = 2000 and d_moy between 1 and 9,65,48917
0,602969,q7,d_year = 2000,27,23560
0,606150,q10,d_date between cast('2000-08-23' as date) and ((cast('2000-08-23' as date) + interval '14' day)),51,34634
