app,start,query,range,delay,duration
0,0,q13,d_year = 2000 and d_moy between 1 and 3,57,142334
0,0,q1,d_year = 2000 and d_moy = 1,63,156833
0,0,q12,d_year = 2000 and d_moy between 1 and 8,64,110742
0,0,q12,d_year = 2000 and d_moy between 1 and 8,65,105283
0,0,q13,d_year = 2000 and d_moy between 1 and 5,67,142384
0,0,q7,d_year = 2000 and d_moy between 1 and 8,68,110667
0,90000,q13,d_year = 2000 and d_moy between 1 and 3,54,70894
0,90000,q7,d_year = 2000 and d_moy between 1 and 7,56,67880
0,90000,q7,d_year = 2000 and d_moy between 1 and 8,56,66777
0,90000,q13,d_year = 2000 and d_moy between 1 and 3,57,69358
0,90000,q1,d_year = 2000 and d_moy = 1,58,69596
0,90000,q1,d_year = 2000 and d_moy = 1,69,71702
0,210000,q7,d_year = 2000 and d_moy between 1 and 7,30,60770
0,210000,q7,d_year = 2000 and d_moy between 1 and 7,31,41301
0,210000,q13,d_year = 2000 and d_moy between 1 and 4,32,64487
0,210000,q12,d_year = 2000 and d_moy between 1 and 7,33,52065
0,210000,q7,d_year = 2000 and d_moy between 1 and 7,33,42014
0,210000,q13,d_year = 2000 and d_moy between 1 and 5,38,62944
0,330000,q7,d_year = 2000 and d_moy between 1 and 9,10,68512
0,330000,q7,d_year = 2000 and d_moy between 1 and 7,12,68704
0,330000,q7,d_year = 2000 and d_moy between 1 and 8,12,68574
0,330000,q12,d_year = 2000 and d_moy between 1 and 8,12,68017
0,330000,q7,d_year = 2000 and d_moy between 1 and 7,13,67795
0,330000,q7,d_year = 2000 and d_moy between 1 and 7,13,69042
0,450000,q7,d_year = 2000 and d_moy between 1 and 9,79,32994
0,450000,q13,d_year = 2000 and d_moy between 1 and 5,83,63541
0,450000,q13,d_year = 2000 and d_moy between 1 and 3,95,62768
0,450000,q1,d_year = 2000 and d_moy between 1 and 2,95,64408
0,450000,q7,d_year = 2000 and d_moy between 1 and 7,103,49479
0,450000,q13,d_year = 2000 and d_moy between 1 and 5,103,62768
0,570000,q12,d_year = 2000 and d_moy between 1 and 8,36,54869
0,570000,q13,d_year = 2000 and d_moy between 1 and 4,36,56247
0,570000,q13,d_year = 2000 and d_moy between 1 and 4,36,56291
0,570000,q1,d_year = 2000 and d_moy = 1,37,58203
0,570000,q7,d_year = 2000 and d_moy between 1 and 8,37,54694
0,570000,q7,d_year = 2000 and d_moy between 1 and 7,37,44419
0,690000,q7,d_year = 2000 and d_moy between 1 and 9,86,70928
0,690000,q7,d_year = 2000 and d_moy between 1 and 8,87,70622
0,690000,q12,d_year = 2000 and d_moy between 1 and 8,87,70576
0,690000,q12,d_year = 2000 and d_moy between 1 and 9,87,70831
0,690000,q7,d_year = 2000 and d_moy between 1 and 9,96,69597
0,690000,q7,d_year = 2000 and d_moy between 1 and 9,97,69183
0,810000,q12,d_year = 2000 and d_moy between 1 and 9,91,43566
0,810000,q7,d_year = 2000 and d_moy between 1 and 8,92,55128
0,810000,q13,d_year = 2000 and d_moy between 1 and 4,92,65508
0,810000,q12,d_year = 2000 and d_moy between 1 and 8,92,43563
0,810000,q12,d_year = 2000 and d_moy between 1 and 8,92,55178
0,810000,q13,d_year = 2000 and d_moy between 1 and 5,92,64515
0,930000,q12,d_year = 2000 and d_moy between 1 and 8,17,50733
0,930000,q12,d_year = 2000 and d_moy between 1 and 9,18,60084
0,930000,q1,d_year = 2000 and d_moy between 1 and 2,18,65453
0,930000,q7,d_year = 2000 and d_moy between 1 and 8,18,62338
0,930000,q13,d_year = 2000 and d_moy between 1 and 3,19,63527
0,930000,q7,d_year = 2000 and d_moy between 1 and 9,19,60131
