app,start,query,range,delay,duration
0,0,q7,d_year = 2000 and d_moy between 1 and 8,35,85638
0,0,q12,d_year = 2000 and d_moy between 1 and 10,42,81018
0,0,q1,d_year = 2000 and d_moy between 1 and 2,44,89842
0,0,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),53,126764
0,0,q7,d_year = 2000 and d_moy between 1 and 10,57,81100
0,0,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),59,126487
0,90000,q12,d_year = 2000 and d_moy between 1 and 10,90,42185
0,90000,q7,d_year = 2000 and d_moy between 1 and 10,120,50546
0,90000,q7,d_year = 2000 and d_moy between 1 and 8,125,51861
0,90000,q13,d_year = 2000 and d_moy between 1 and 4,136,54097
0,90000,q13,d_year = 2000 and d_moy between 1 and 5,139,54742
0,90000,q7,d_year = 2000 and d_moy between 1 and 10,139,51620
0,150000,q13,d_year = 2000 and d_moy between 1 and 4,28,44089
0,150000,q7,d_year = 2000 and d_moy between 1 and 9,30,31507
0,150000,q13,d_year = 2000 and d_moy between 1 and 4,30,43345
0,150000,q12,d_year = 2000 and d_moy between 1 and 8,31,31238
0,150000,q7,d_year = 2000 and d_moy between 1 and 10,39,37794
0,150000,q10,d_date = cast('2000-04-30' as date),42,45301
0,210000,q13,d_year = 2000 and d_moy between 1 and 6,1,39207
0,210000,q13,d_year = 2000 and d_moy between 1 and 4,2,34969
0,210000,q13,d_year = 2000 and d_moy between 1 and 5,3,32785
0,210000,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),3,42575
0,210000,q13,d_year = 2000 and d_moy between 1 and 4,12,39926
0,210000,q13,d_year = 2000 and d_moy between 1 and 4,13,31817
0,270000,q13,d_year = 2000 and d_moy between 1 and 6,64,38484
0,270000,q12,d_year = 2000 and d_moy between 1 and 9,64,34704
0,270000,q12,d_year = 2000 and d_moy between 1 and 10,70,23555
0,270000,q1,d_year = 2000 and d_moy between 1 and 3,74,37974
0,270000,q13,d_year = 2000 and d_moy between 1 and 4,74,38118
0,270000,q12,d_year = 2000 and d_moy between 1 and 9,75,20205
0,330000,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),36,40011
0,330000,q7,d_year = 2000 and d_moy between 1 and 9,36,32083
0,330000,q12,d_year = 2000 and d_moy between 1 and 8,36,31112
0,330000,q12,d_year = 2000 and d_moy between 1 and 8,36,26615
0,330000,q1,d_year = 2000 and d_moy between 1 and 2,36,39381
0,330000,q13,d_year = 2000 and d_moy between 1 and 5,36,35091
