app,start,query,range,delay,duration
2,0,q13,d_year = 2000 and d_moy between 1 and 6,14,138724
2,0,q13,d_year = 2000 and d_moy between 1 and 6,20,138154
2,0,q12,d_year = 2000 and d_moy between 1 and 11,22,135837
2,0,q7,d_year = 2000 and d_moy between 1 and 9,31,134262
2,180000,q7,d_year = 2000 and d_moy between 1 and 10,38,67330
2,180000,q13,d_year = 2000 and d_moy between 1 and 6,40,72136
2,180000,q13,d_year = 2000 and d_moy between 1 and 7,40,76004
2,180000,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week)),41,80771
2,420000,q7,d_year = 2000 and d_moy between 1 and 10,33,48591
2,420000,q13,d_year = 2000 and d_moy between 1 and 7,36,64110
2,420000,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week)),37,65483
2,420000,q10,d_year = 2000 and d_moy = 1,37,65044
2,660000,q12,d_year = 2000 and d_moy between 1 and 10,95,63403
2,660000,q12,d_year = 2000 and d_moy between 1 and 11,98,63401
2,660000,q13,d_year = 2000 and d_moy between 1 and 6,99,68861
2,660000,q7,d_year = 2000 and d_moy between 1 and 9,99,55229
