app,start,query,range,delay,duration
1,0,q10,d_year = 2000 and d_moy = 1,77,148185
1,0,q7,d_year = 2000 and d_moy between 1 and 11,84,127022
1,0,q13,d_year = 2000 and d_moy between 1 and 6,85,139604
1,0,q13,d_year = 2000 and d_moy between 1 and 7,88,148047
1,0,q7,d_year = 2000 and d_moy between 1 and 11,95,120931
1,0,q10,d_year = 2000 and d_moy = 1,95,150501
1,0,q1,d_year = 2000 and d_moy between 1 and 3,102,150778
1,0,q1,d_year = 2000 and d_moy between 1 and 3,103,150768
1,0,q1,d_year = 2000 and d_moy between 1 and 4,106,150403
1,0,q12,d_year = 2000 and d_moy between 1 and 11,107,137894
1,240000,q13,d_year = 2000 and d_moy between 1 and 6,13,46929
1,240000,q13,d_year = 2000 and d_moy between 1 and 6,15,49546
1,240000,q12,d_year = 2000,15,33756
1,240000,q7,d_year = 2000 and d_moy between 1 and 11,16,33107
1,240000,q10,d_date = cast('2000-04-30' as date),16,50968
1,240000,q7,d_year = 2000 and d_moy between 1 and 11,18,43688
1,240000,q13,d_year = 2000 and d_moy between 1 and 6,25,48690
1,240000,q12,d_year = 2000 and d_moy between 1 and 11,41,47571
1,240000,q10,d_date = cast('2000-04-30' as date),50,50140
1,240000,q1,d_year = 2000 and d_moy between 1 and 4,58,52564
1,360000,q7,d_year = 2000 and d_moy between 1 and 10,71,25304
1,360000,q12,d_year = 2000 and d_moy between 1 and 11,71,25510
1,360000,q10,d_year = 2000 and d_moy = 1,71,49492
1,360000,q1,d_year = 2000 and d_moy between 1 and 4,71,50724
1,360000,q13,d_year = 2000 and d_moy between 1 and 6,71,45169
1,360000,q12,d_year = 2000 and d_moy between 1 and 11,71,35423
1,360000,q13,d_year = 2000 and d_moy between 1 and 6,71,44470
1,360000,q10,d_date = cast('2000-04-30' as date),72,49032
1,360000,q13,d_year = 2000 and d_moy between 1 and 7,72,44989
1,360000,q7,d_year = 2000 and d_moy between 1 and 10,72,42606
1,480000,q7,d_year = 2000 and d_moy between 1 and 10,66,48210
1,480000,q13,d_year = 2000 and d_moy between 1 and 7,66,46647
1,480000,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),66,51434
1,480000,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week)),66,52280
1,480000,q7,d_year = 2000 and d_moy between 1 and 10,67,45747
1,480000,q7,d_year = 2000 and d_moy between 1 and 10,67,46356
1,480000,q1,d_year = 2000 and d_moy between 1 and 3,83,52120
1,480000,q13,d_year = 2000 and d_moy between 1 and 7,84,47584
1,480000,q1,d_year = 2000 and d_moy between 1 and 4,85,52787
1,480000,q7,d_year = 2000 and d_moy between 1 and 11,85,47375
1,600000,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),98,37194
