app,start,query,range,delay,duration
1,40000,q12,d_year = 2000 and d_moy between 1 and 8,98,45108
1,45000,q12,d_year = 2000 and d_moy between 1 and 7,18,38091
1,50000,q1,d_year = 2000 and d_moy between 1 and 3,28,43329
1,55000,q12,d_year = 2000 and d_moy between 1 and 7,39,30189
1,60000,q12,d_year = 2000 and d_moy between 1 and 9,45,10348
1,130000,q1,d_year = 2000 and d_moy between 1 and 5,64,39442
1,135000,q10,d_year = 2000 and d_moy = 1,75,39801
1,140000,q1,d_year = 2000 and d_moy between 1 and 3,93,40053
1,145000,q13,d_year = 2000 and d_moy between 1 and 6,0,29718
1,150000,q1,d_year = 2000 and d_moy between 1 and 4,17,16217
1,220000,q12,d_year = 2000 and d_moy between 1 and 8,10,14618
1,225000,q12,d_year = 2000 and d_moy between 1 and 9,21,16191
1,230000,q1,d_year = 2000 and d_moy between 1 and 3,61,23552
1,235000,q1,d_year = 2000 and d_moy between 1 and 4,71,19903
1,240000,q12,d_year = 2000 and d_moy between 1 and 9,81,13070
1,310000,q1,d_year = 2000 and d_moy between 1 and 4,44,33380
1,315000,q13,d_year = 2000 and d_moy between 1 and 8,56,23171
1,320000,q12,d_year = 2000 and d_moy between 1 and 8,7,19305
1,325000,q12,d_year = 2000 and d_moy between 1 and 9,17,15197
1,330000,q12,d_year = 2000 and d_moy between 1 and 7,28,8481
1,400000,q12,d_year = 2000 and d_moy between 1 and 8,87,12055
1,405000,q12,d_year = 2000 and d_moy between 1 and 8,97,11770
1,410000,q12,d_year = 2000 and d_moy between 1 and 7,15,15467
1,415000,q13,d_year = 2000 and d_moy between 1 and 6,25,16383
1,420000,q1,d_year = 2000 and d_moy between 1 and 5,47,20498
1,490000,q13,d_year = 2000 and d_moy between 1 and 6,2,24347
1,495000,q7,d_year = 2000 and d_moy between 1 and 11,14,27201
1,500000,q12,d_year = 2000 and d_moy between 1 and 8,24,25131
1,505000,q12,d_year = 2000 and d_moy between 1 and 9,67,29659
1,510000,q13,d_year = 2000 and d_moy between 1 and 7,7,23499
1,580000,q1,d_year = 2000 and d_moy between 1 and 4,76,63902
1,585000,q7,d_year = 2000,84,40067
1,590000,q7,d_year = 2000,99,48360
1,595000,q13,d_year = 2000 and d_moy between 1 and 8,8,50821
1,600000,q12,d_year = 2000 and d_moy between 1 and 9,84,22141
1,670000,q12,d_year = 2000 and d_moy between 1 and 8,64,11686
1,675000,q1,d_year = 2000 and d_moy between 1 and 5,75,44079
1,680000,q13,d_year = 2000 and d_moy between 1 and 7,89,35835
1,685000,q1,d_year = 2000 and d_moy between 1 and 4,99,35103
1,690000,q7,d_year = 2000,8,28451
