app,start,duration,query,range
0,10000,24166,q1,d_year = 2000 and d_moy between 1 and 9
1,20000,16906,q1,d_year = 2000 and d_moy between 1 and 4
0,22560,15258,q10,d_year = 2000 and d_moy = 1
1,32573,15258,q10,d_year = 2000 and d_moy = 1
0,35038,18144,q1,d_year = 2000 and d_moy between 1 and 5
0,38604,20802,q13,d_year = 2000 and d_moy between 1 and 9
0,42452,24166,q1,d_year = 2000 and d_moy between 1 and 9
1,42635,15135,q12,d_year = 2000 and d_moy between 1 and 11
1,50678,21553,q1,d_year = 2000 and d_moy between 1 and 7
0,53807,15135,q12,d_year = 2000 and d_moy between 1 and 11
1,58855,23105,q13,d_year = 2000 and d_moy between 1 and 10
0,64167,15258,q10,d_year = 2000 and d_moy = 1
1,68369,15258,q10,d_year = 2000 and d_moy = 1
0,73864,23105,q13,d_year = 2000 and d_moy between 1 and 10
1,77249,22906,q1,d_year = 2000 and d_moy between 1 and 8
0,79946,15258,q10,d_year = 2000 and d_moy = 1
1,83367,20309,q10,d_year = 2000 and d_moy between 1 and 2
1,88445,15258,q10,d_year = 2000 and d_moy = 1
0,89005,15258,q10,d_year = 2000 and d_moy = 1
1,96564,16906,q1,d_year = 2000 and d_moy between 1 and 4
0,98073,20802,q13,d_year = 2000 and d_moy between 1 and 9
0,106885,16730,q12,d_year = 2000
1,108906,18637,q7,d_year = 2000
0,111469,21553,q1,d_year = 2000 and d_moy between 1 and 7
1,118138,20802,q13,d_year = 2000 and d_moy between 1 and 9
0,118776,20025,q1,d_year = 2000 and d_moy between 1 and 6
1,121892,23105,q13,d_year = 2000 and d_moy between 1 and 10
0,125711,16730,q12,d_year = 2000
1,133096,21553,q1,d_year = 2000 and d_moy between 1 and 7
0,135941,20025,q1,d_year = 2000 and d_moy between 1 and 6
1,143356,20309,q10,d_year = 2000 and d_moy between 1 and 2
0,148889,16730,q12,d_year = 2000
1,155432,16906,q1,d_year = 2000 and d_moy between 1 and 4
1,160346,18122,q13,d_year = 2000 and d_moy between 1 and 8
0,161383,18122,q13,d_year = 2000 and d_moy between 1 and 8
0,169825,21553,q1,d_year = 2000 and d_moy between 1 and 7
1,170794,20309,q10,d_year = 2000 and d_moy between 1 and 2
1,174382,21553,q1,d_year = 2000 and d_moy between 1 and 7
0,177274,16730,q12,d_year = 2000
0,182956,24166,q1,d_year = 2000 and d_moy between 1 and 9
1,183911,20025,q1,d_year = 2000 and d_moy between 1 and 6
0,186315,20802,q13,d_year = 2000 and d_moy between 1 and 9
0,189590,20802,q13,d_year = 2000 and d_moy between 1 and 9
1,189642,21553,q1,d_year = 2000 and d_moy between 1 and 7
1,194908,16334,q7,d_year = 2000 and d_moy between 1 and 11
0,197239,18144,q1,d_year = 2000 and d_moy between 1 and 5
0,203423,20309,q10,d_year = 2000 and d_moy between 1 and 2
1,206663,21553,q1,d_year = 2000 and d_moy between 1 and 7
0,210223,18637,q7,d_year = 2000
1,210726,20229,q12,d_year = 2000 or (d_year = 2001 and d_moy between 1 and 6)
1,218949,20229,q12,d_year = 2000 or (d_year = 2001 and d_moy between 1 and 6)
0,222141,15135,q12,d_year = 2000 and d_moy between 1 and 11
0,230399,18122,q13,d_year = 2000 and d_moy between 1 and 8
1,230489,16906,q1,d_year = 2000 and d_moy between 1 and 4
