app,start,duration,query,range
0,10000,23382,q13,d_year = 2000 and d_moy between 1 and 5
1,10000,30516,q10,d_year = 2000 and d_moy = 1
2,10000,26139,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week))
3,10000,24985,q10,d_date = cast('2000-04-30' as date)
0,15000,27886,q12,d_year = 2000 and d_moy between 1 and 7
1,15000,25273,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week))
2,15000,22107,q12,d_year = 2000 and d_moy between 1 and 5
3,15000,26139,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week))
0,20000,25273,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week))
1,20000,26386,q7,d_year = 2000 and d_moy between 1 and 10
2,20000,27886,q12,d_year = 2000 and d_moy between 1 and 7
3,20000,22237,q1,d_year = 2000 and d_moy between 1 and 2
0,25000,22237,q1,d_year = 2000 and d_moy between 1 and 2
1,25000,22237,q1,d_year = 2000 and d_moy between 1 and 2
2,25000,23382,q13,d_year = 2000 and d_moy between 1 and 5
3,25000,25691,q12,d_year = 2000 and d_moy between 1 and 6
0,30000,22237,q1,d_year = 2000 and d_moy between 1 and 2
1,30000,25273,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week))
2,30000,22107,q12,d_year = 2000 and d_moy between 1 and 5
3,30000,27831,q1,d_year = 2000 and d_moy between 1 and 3
0,130000,30516,q10,d_year = 2000 and d_moy = 1
1,130000,24985,q10,d_date = cast('2000-04-30' as date)
2,130000,30516,q10,d_year = 2000 and d_moy = 1
3,130000,27831,q1,d_year = 2000 and d_moy between 1 and 3
0,135000,25273,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week))
1,135000,26139,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week))
2,135000,22107,q12,d_year = 2000 and d_moy between 1 and 5
3,135000,23382,q13,d_year = 2000 and d_moy between 1 and 5
0,140000,26386,q7,d_year = 2000 and d_moy between 1 and 10
1,140000,22237,q1,d_year = 2000 and d_moy between 1 and 2
2,140000,22237,q1,d_year = 2000 and d_moy between 1 and 2
3,140000,30516,q10,d_year = 2000 and d_moy = 1
0,145000,22237,q1,d_year = 2000 and d_moy between 1 and 2
1,145000,25691,q12,d_year = 2000 and d_moy between 1 and 6
2,145000,27831,q1,d_year = 2000 and d_moy between 1 and 3
3,145000,22107,q12,d_year = 2000 and d_moy between 1 and 5
0,150000,25273,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week))
1,150000,27831,q1,d_year = 2000 and d_moy between 1 and 3
2,150000,22107,q12,d_year = 2000 and d_moy between 1 and 5
3,150000,25273,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week))
0,250000,26139,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week))
