app,start,duration,query,range
0,0,55947,q10,d_year = 2000 and d_moy = 1
0,0,51025,q1,d_year = 2000 and d_moy between 1 and 3
0,0,47922,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week))
0,0,59893,q7,d_year = 2000 and d_moy between 1 and 11
1,0,55947,q10,d_year = 2000 and d_moy = 1
1,0,59893,q7,d_year = 2000 and d_moy between 1 and 11
1,0,48816,q13,d_year = 2000 and d_moy between 1 and 6
1,0,53930,q13,d_year = 2000 and d_moy between 1 and 7
2,0,48816,q13,d_year = 2000 and d_moy between 1 and 6
2,0,48816,q13,d_year = 2000 and d_moy between 1 and 6
2,0,61344,q12,d_year = 2000
2,0,59893,q7,d_year = 2000 and d_moy between 1 and 11
3,0,48375,q7,d_year = 2000 and d_moy between 1 and 10
3,0,48816,q13,d_year = 2000 and d_moy between 1 and 6
3,0,53930,q13,d_year = 2000 and d_moy between 1 and 7
3,0,47922,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week))
0,165000,55495,q12,d_year = 2000 and d_moy between 1 and 11
1,179000,51025,q1,d_year = 2000 and d_moy between 1 and 3
0,180812,51025,q1,d_year = 2000 and d_moy between 1 and 3
2,193000,46335,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week))
1,193774,51025,q1,d_year = 2000 and d_moy between 1 and 3
0,195334,46335,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week))
2,205408,46335,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week))
3,207000,53930,q13,d_year = 2000 and d_moy between 1 and 7
1,207769,48375,q7,d_year = 2000 and d_moy between 1 and 10
0,208009,48375,q7,d_year = 2000 and d_moy between 1 and 10
2,218901,48375,q7,d_year = 2000 and d_moy between 1 and 10
1,220737,48816,q13,d_year = 2000 and d_moy between 1 and 6
0,220871,48375,q7,d_year = 2000 and d_moy between 1 and 10
3,221880,48816,q13,d_year = 2000 and d_moy between 1 and 6
2,231356,45807,q10,d_date = cast('2000-04-30' as date)
1,234125,51025,q1,d_year = 2000 and d_moy between 1 and 3
0,234237,59893,q7,d_year = 2000 and d_moy between 1 and 11
3,235589,53930,q13,d_year = 2000 and d_moy between 1 and 7
2,243130,53930,q13,d_year = 2000 and d_moy between 1 and 7
1,248749,53930,q13,d_year = 2000 and d_moy between 1 and 7
0,250271,59893,q7,d_year = 2000 and d_moy between 1 and 11
3,250384,47922,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week))
2,257698,45807,q10,d_date = cast('2000-04-30' as date)
3,263436,61992,q1,d_year = 2000 and d_moy between 1 and 4
1,264232,55495,q12,d_year = 2000 and d_moy between 1 and 11
0,267062,48816,q13,d_year = 2000 and d_moy between 1 and 6
2,270384,48375,q7,d_year = 2000 and d_moy between 1 and 10
1,279981,48816,q13,d_year = 2000 and d_moy between 1 and 6
0,280122,48816,q13,d_year = 2000 and d_moy between 1 and 6
3,280453,59893,q7,d_year = 2000 and d_moy between 1 and 11
2,284454,48375,q7,d_year = 2000 and d_moy between 1 and 10
1,292811,48816,q13,d_year = 2000 and d_moy between 1 and 6
0,293530,48816,q13,d_year = 2000 and d_moy between 1 and 6
3,296484,48816,q13,d_year = 2000 and d_moy between 1 and 6
2,298232,46335,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week))
0,307151,61344,q12,d_year = 2000
1,307264,59893,q7,d_year = 2000 and d_moy between 1 and 11
3,310495,61344,q12,d_year = 2000
2,311413,61344,q12,d_year = 2000
1,323754,48375,q7,d_year = 2000 and d_moy between 1 and 10
0,324553,48375,q7,d_year = 2000 and d_moy between 1 and 10
2,327302,48375,q7,d_year = 2000 and d_moy between 1 and 10
3,327657,61344,q12,d_year = 2000
1,336264,55495,q12,d_year = 2000 and d_moy between 1 and 11
0,337906,55495,q12,d_year = 2000 and d_moy between 1 and 11
2,341619,51025,q1,d_year = 2000 and d_moy between 1 and 3
3,343828,61344,q12,d_year = 2000
