app,start,duration,query,range
0,0,55947,q10,d_year = 2000 and d_moy = 1
0,0,51025,q1,d_year = 2000 and d_moy between 1 and 3
0,0,47922,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week))
0,0,59893,q7,d_year = 2000 and d_moy between 1 and 11
0,0,47922,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week))
0,0,55495,q12,d_year = 2000 and d_moy between 1 and 11
1,0,55947,q10,d_year = 2000 and d_moy = 1
1,0,59893,q7,d_year = 2000 and d_moy between 1 and 11
1,0,48816,q13,d_year = 2000 and d_moy between 1 and 6
1,0,53930,q13,d_year = 2000 and d_moy between 1 and 7
1,0,59893,q7,d_year = 2000 and d_moy between 1 and 11
1,0,55947,q10,d_year = 2000 and d_moy = 1
2,0,48816,q13,d_year = 2000 and d_moy between 1 and 6
2,0,48816,q13,d_year = 2000 and d_moy between 1 and 6
2,0,61344,q12,d_year = 2000
2,0,59893,q7,d_year = 2000 and d_moy between 1 and 11
2,0,45807,q10,d_date = cast('2000-04-30' as date)
2,0,59893,q7,d_year = 2000 and d_moy between 1 and 11
0,165000,55495,q12,d_year = 2000 and d_moy between 1 and 11
1,168333,53930,q13,d_year = 2000 and d_moy between 1 and 7
2,171666,55495,q12,d_year = 2000 and d_moy between 1 and 11
0,175771,51025,q1,d_year = 2000 and d_moy between 1 and 3
1,177158,51025,q1,d_year = 2000 and d_moy between 1 and 3
2,180779,46335,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week))
0,185624,45807,q10,d_date = cast('2000-04-30' as date)
1,185880,45807,q10,d_date = cast('2000-04-30' as date)
2,190023,59893,q7,d_year = 2000 and d_moy between 1 and 11
0,193933,55495,q12,d_year = 2000 and d_moy between 1 and 11
1,194017,46335,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week))
2,200500,59893,q7,d_year = 2000 and d_moy between 1 and 11
1,202051,55495,q12,d_year = 2000 and d_moy between 1 and 11
0,203534,55495,q12,d_year = 2000 and d_moy between 1 and 11
2,210637,48375,q7,d_year = 2000 and d_moy between 1 and 10
1,212409,61344,q12,d_year = 2000
0,213639,61344,q12,d_year = 2000
2,218830,48375,q7,d_year = 2000 and d_moy between 1 and 10
1,223223,48816,q13,d_year = 2000 and d_moy between 1 and 6
0,224506,48816,q13,d_year = 2000 and d_moy between 1 and 6
2,228038,46335,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week))
1,232944,45807,q10,d_date = cast('2000-04-30' as date)
0,234043,59893,q7,d_year = 2000 and d_moy between 1 and 11
2,237531,53930,q13,d_year = 2000 and d_moy between 1 and 7
1,241548,48375,q7,d_year = 2000 and d_moy between 1 and 10
0,244465,61992,q1,d_year = 2000 and d_moy between 1 and 4
2,247363,53930,q13,d_year = 2000 and d_moy between 1 and 7
1,250272,48816,q13,d_year = 2000 and d_moy between 1 and 6
0,255584,59893,q7,d_year = 2000 and d_moy between 1 and 11
2,257987,45807,q10,d_date = cast('2000-04-30' as date)
1,259047,51025,q1,d_year = 2000 and d_moy between 1 and 3
2,266460,48375,q7,d_year = 2000 and d_moy between 1 and 10
0,266566,61992,q1,d_year = 2000 and d_moy between 1 and 4
1,268788,53930,q13,d_year = 2000 and d_moy between 1 and 7
2,275504,47922,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week))
1,278446,46335,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week))
0,278548,47922,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week))
2,284681,48375,q7,d_year = 2000 and d_moy between 1 and 10
1,287326,55947,q10,d_year = 2000 and d_moy = 1
0,287378,61344,q12,d_year = 2000
2,294187,55495,q12,d_year = 2000 and d_moy between 1 and 11
1,296578,45807,q10,d_date = cast('2000-04-30' as date)
0,297999,45807,q10,d_date = cast('2000-04-30' as date)
2,304785,59893,q7,d_year = 2000 and d_moy between 1 and 11
1,304936,48816,q13,d_year = 2000 and d_moy between 1 and 6
