app,start,duration,query,range
0,10000,23382,q13,d_year = 2000 and d_moy between 1 and 5
0,10000,27886,q12,d_year = 2000 and d_moy between 1 and 7
0,10000,25273,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week))
0,10000,22237,q1,d_year = 2000 and d_moy between 1 and 2
0,10000,22237,q1,d_year = 2000 and d_moy between 1 and 2
1,40000,30516,q10,d_year = 2000 and d_moy = 1
1,40000,25273,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week))
1,40000,26386,q7,d_year = 2000 and d_moy between 1 and 10
1,40000,22237,q1,d_year = 2000 and d_moy between 1 and 2
1,40000,25273,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week))
2,70000,26139,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week))
2,70000,22107,q12,d_year = 2000 and d_moy between 1 and 5
2,70000,27886,q12,d_year = 2000 and d_moy between 1 and 7
2,70000,23382,q13,d_year = 2000 and d_moy between 1 and 5
2,70000,22107,q12,d_year = 2000 and d_moy between 1 and 5
3,100000,24985,q10,d_date = cast('2000-04-30' as date)
3,100000,26139,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week))
3,100000,22237,q1,d_year = 2000 and d_moy between 1 and 2
3,100000,25691,q12,d_year = 2000 and d_moy between 1 and 6
3,100000,27831,q1,d_year = 2000 and d_moy between 1 and 3
0,130000,30516,q10,d_year = 2000 and d_moy = 1
0,130000,25273,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week))
0,130000,26386,q7,d_year = 2000 and d_moy between 1 and 10
0,130000,22237,q1,d_year = 2000 and d_moy between 1 and 2
0,130000,25273,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week))
1,160000,24985,q10,d_date = cast('2000-04-30' as date)
1,160000,26139,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week))
1,160000,22237,q1,d_year = 2000 and d_moy between 1 and 2
1,160000,25691,q12,d_year = 2000 and d_moy between 1 and 6
1,160000,27831,q1,d_year = 2000 and d_moy between 1 and 3
2,190000,30516,q10,d_year = 2000 and d_moy = 1
2,190000,22107,q12,d_year = 2000 and d_moy between 1 and 5
2,190000,22237,q1,d_year = 2000 and d_moy between 1 and 2
2,190000,27831,q1,d_year = 2000 and d_moy between 1 and 3
2,190000,22107,q12,d_year = 2000 and d_moy between 1 and 5
3,220000,27831,q1,d_year = 2000 and d_moy between 1 and 3
3,220000,23382,q13,d_year = 2000 and d_moy between 1 and 5
3,220000,30516,q10,d_year = 2000 and d_moy = 1
3,220000,22107,q12,d_year = 2000 and d_moy between 1 and 5
3,220000,25273,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week))
0,250000,26139,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week))
0,250000,22107,q12,d_year = 2000 and d_moy between 1 and 5
0,250000,27886,q12,d_year = 2000 and d_moy between 1 and 7
0,250000,23382,q13,d_year = 2000 and d_moy between 1 and 5
0,250000,22107,q12,d_year = 2000 and d_moy between 1 and 5
1,280000,30516,q10,d_year = 2000 and d_moy = 1
1,280000,22107,q12,d_year = 2000 and d_moy between 1 and 5
1,280000,22237,q1,d_year = 2000 and d_moy between 1 and 2
1,280000,27831,q1,d_year = 2000 and d_moy between 1 and 3
1,280000,22107,q12,d_year = 2000 and d_moy between 1 and 5
2,310000,30516,q10,d_year = 2000 and d_moy = 1
2,310000,26139,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week))
2,310000,26386,q7,d_year = 2000 and d_moy between 1 and 10
2,310000,23387,q7,d_year = 2000 and d_moy between 1 and 9
2,310000,24985,q10,d_date = cast('2000-04-30' as date)
3,340000,25691,q12,d_year = 2000 and d_moy between 1 and 6
3,340000,29416,q13,d_year = 2000 and d_moy between 1 and 7
3,340000,30516,q10,d_year = 2000 and d_moy = 1
3,340000,22107,q12,d_year = 2000 and d_moy between 1 and 5
3,340000,26386,q7,d_year = 2000 and d_moy between 1 and 10
0,370000,24985,q10,d_date = cast('2000-04-30' as date)
0,370000,26139,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week))
0,370000,22237,q1,d_year = 2000 and d_moy between 1 and 2
0,370000,25691,q12,d_year = 2000 and d_moy between 1 and 6
0,370000,27831,q1,d_year = 2000 and d_moy between 1 and 3
1,400000,27831,q1,d_year = 2000 and d_moy between 1 and 3
1,400000,23382,q13,d_year = 2000 and d_moy between 1 and 5
1,400000,30516,q10,d_year = 2000 and d_moy = 1
1,400000,22107,q12,d_year = 2000 and d_moy between 1 and 5
1,400000,25273,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week))
2,430000,25691,q12,d_year = 2000 and d_moy between 1 and 6
2,430000,29416,q13,d_year = 2000 and d_moy between 1 and 7
2,430000,30516,q10,d_year = 2000 and d_moy = 1
2,430000,22107,q12,d_year = 2000 and d_moy between 1 and 5
2,430000,26386,q7,d_year = 2000 and d_moy between 1 and 10
3,460000,30516,q10,d_year = 2000 and d_moy = 1
3,460000,24985,q10,d_date = cast('2000-04-30' as date)
3,460000,27886,q12,d_year = 2000 and d_moy between 1 and 7
3,460000,27831,q1,d_year = 2000 and d_moy between 1 and 3
3,460000,26627,q13,d_year = 2000 and d_moy between 1 and 6
0,490000,25273,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week))
0,490000,26627,q13,d_year = 2000 and d_moy between 1 and 6
0,490000,23387,q7,d_year = 2000 and d_moy between 1 and 9
0,490000,22107,q12,d_year = 2000 and d_moy between 1 and 5
0,490000,25691,q12,d_year = 2000 and d_moy between 1 and 6
1,520000,30516,q10,d_year = 2000 and d_moy = 1
1,520000,30516,q10,d_year = 2000 and d_moy = 1
1,520000,23387,q7,d_year = 2000 and d_moy between 1 and 9
1,520000,23387,q7,d_year = 2000 and d_moy between 1 and 9
1,520000,25273,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week))
2,550000,23382,q13,d_year = 2000 and d_moy between 1 and 5
2,550000,26386,q7,d_year = 2000 and d_moy between 1 and 10
2,550000,25691,q12,d_year = 2000 and d_moy between 1 and 6
2,550000,27831,q1,d_year = 2000 and d_moy between 1 and 3
2,550000,26386,q7,d_year = 2000 and d_moy between 1 and 10
3,580000,22107,q12,d_year = 2000 and d_moy between 1 and 5
3,580000,29416,q13,d_year = 2000 and d_moy between 1 and 7
3,580000,25691,q12,d_year = 2000 and d_moy between 1 and 6
3,580000,30516,q10,d_year = 2000 and d_moy = 1
3,580000,27886,q12,d_year = 2000 and d_moy between 1 and 7
0,610000,30516,q10,d_year = 2000 and d_moy = 1
0,610000,22107,q12,d_year = 2000 and d_moy between 1 and 5
0,610000,22237,q1,d_year = 2000 and d_moy between 1 and 2
0,610000,27831,q1,d_year = 2000 and d_moy between 1 and 3
0,610000,22107,q12,d_year = 2000 and d_moy between 1 and 5
1,640000,25691,q12,d_year = 2000 and d_moy between 1 and 6
1,640000,29416,q13,d_year = 2000 and d_moy between 1 and 7
1,640000,30516,q10,d_year = 2000 and d_moy = 1
1,640000,22107,q12,d_year = 2000 and d_moy between 1 and 5
1,640000,26386,q7,d_year = 2000 and d_moy between 1 and 10
2,670000,27831,q1,d_year = 2000 and d_moy between 1 and 3
2,670000,29416,q13,d_year = 2000 and d_moy between 1 and 7
2,670000,30516,q10,d_year = 2000 and d_moy = 1
2,670000,26139,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week))
2,670000,26386,q7,d_year = 2000 and d_moy between 1 and 10
3,700000,25273,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week))
3,700000,26139,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week))
3,700000,27831,q1,d_year = 2000 and d_moy between 1 and 3
3,700000,23387,q7,d_year = 2000 and d_moy between 1 and 9
3,700000,29416,q13,d_year = 2000 and d_moy between 1 and 7
