app,start,duration,query,range
0,0,55495,q12,d_year = 2000 and d_moy between 1 and 11
0,0,51025,q1,d_year = 2000 and d_moy between 1 and 3
0,0,55947,q10,d_year = 2000 and d_moy = 1
0,0,55947,q10,d_year = 2000 and d_moy = 1
0,0,66448,q13,d_year = 2000 and d_moy between 1 and 8
0,0,59893,q7,d_year = 2000 and d_moy between 1 and 11
0,0,55947,q10,d_year = 2000 and d_moy = 1
0,0,55495,q12,d_year = 2000 and d_moy between 1 and 11
0,0,66528,q1,d_year = 2000 and d_moy between 1 and 5
0,0,61344,q12,d_year = 2000
1,0,55495,q12,d_year = 2000 and d_moy between 1 and 11
1,0,68337,q7,d_year = 2000
1,0,59893,q7,d_year = 2000 and d_moy between 1 and 11
1,0,55495,q12,d_year = 2000 and d_moy between 1 and 11
1,0,51025,q1,d_year = 2000 and d_moy between 1 and 3
1,0,51025,q1,d_year = 2000 and d_moy between 1 and 3
1,0,61992,q1,d_year = 2000 and d_moy between 1 and 4
1,0,66448,q13,d_year = 2000 and d_moy between 1 and 8
1,0,53930,q13,d_year = 2000 and d_moy between 1 and 7
1,0,59893,q7,d_year = 2000 and d_moy between 1 and 11
0,180000,51025,q1,d_year = 2000 and d_moy between 1 and 3
0,185791,59893,q7,d_year = 2000 and d_moy between 1 and 11
0,192296,55495,q12,d_year = 2000 and d_moy between 1 and 11
0,197687,66528,q1,d_year = 2000 and d_moy between 1 and 5
0,203857,55947,q10,d_year = 2000 and d_moy = 1
0,209475,55495,q12,d_year = 2000 and d_moy between 1 and 11
1,210000,61992,q1,d_year = 2000 and d_moy between 1 and 4
0,214834,59893,q7,d_year = 2000 and d_moy between 1 and 11
1,215257,59893,q7,d_year = 2000 and d_moy between 1 and 11
1,220943,59893,q7,d_year = 2000 and d_moy between 1 and 11
0,221391,59893,q7,d_year = 2000 and d_moy between 1 and 11
1,225952,66528,q1,d_year = 2000 and d_moy between 1 and 5
0,226987,66528,q1,d_year = 2000 and d_moy between 1 and 5
1,233553,53930,q13,d_year = 2000 and d_moy between 1 and 7
0,233593,51025,q1,d_year = 2000 and d_moy between 1 and 3
0,238862,53930,q13,d_year = 2000 and d_moy between 1 and 7
1,239584,68337,q7,d_year = 2000
0,245072,51025,q1,d_year = 2000 and d_moy between 1 and 3
1,245559,55947,q10,d_year = 2000 and d_moy = 1
0,250184,61344,q12,d_year = 2000
1,251941,61344,q12,d_year = 2000
0,255882,59893,q7,d_year = 2000 and d_moy between 1 and 11
1,257491,51025,q1,d_year = 2000 and d_moy between 1 and 3
1,262003,61344,q12,d_year = 2000
0,262383,66528,q1,d_year = 2000 and d_moy between 1 and 5
1,268485,55947,q10,d_year = 2000 and d_moy = 1
0,269272,55947,q10,d_year = 2000 and d_moy = 1
0,274368,61344,q12,d_year = 2000
1,274956,53930,q13,d_year = 2000 and d_moy between 1 and 7
1,279596,66448,q13,d_year = 2000 and d_moy between 1 and 8
0,281322,66528,q1,d_year = 2000 and d_moy between 1 and 5
1,285255,61992,q1,d_year = 2000 and d_moy between 1 and 4
0,288940,55495,q12,d_year = 2000 and d_moy between 1 and 11
1,291193,59893,q7,d_year = 2000 and d_moy between 1 and 11
0,295110,66448,q13,d_year = 2000 and d_moy between 1 and 8
1,296231,61992,q1,d_year = 2000 and d_moy between 1 and 4
0,302559,68337,q7,d_year = 2000
1,302640,68337,q7,d_year = 2000
0,309014,51025,q1,d_year = 2000 and d_moy between 1 and 3
1,310192,66528,q1,d_year = 2000 and d_moy between 1 and 5
0,314576,61992,q1,d_year = 2000 and d_moy between 1 and 4
1,316219,61992,q1,d_year = 2000 and d_moy between 1 and 4
0,321573,55495,q12,d_year = 2000 and d_moy between 1 and 11
1,321643,66448,q13,d_year = 2000 and d_moy between 1 and 8
0,327490,66528,q1,d_year = 2000 and d_moy between 1 and 5
1,327977,66448,q13,d_year = 2000 and d_moy between 1 and 8
0,334087,53930,q13,d_year = 2000 and d_moy between 1 and 7
1,335540,55495,q12,d_year = 2000 and d_moy between 1 and 11
0,338682,51025,q1,d_year = 2000 and d_moy between 1 and 3
1,340350,68337,q7,d_year = 2000
0,343653,55947,q10,d_year = 2000 and d_moy = 1
1,348117,68337,q7,d_year = 2000
0,349469,68337,q7,d_year = 2000
1,354675,51025,q1,d_year = 2000 and d_moy between 1 and 3
0,357129,61344,q12,d_year = 2000
1,359724,55495,q12,d_year = 2000 and d_moy between 1 and 11
0,364197,51025,q1,d_year = 2000 and d_moy between 1 and 3
1,364859,53930,q13,d_year = 2000 and d_moy between 1 and 7
0,369253,61992,q1,d_year = 2000 and d_moy between 1 and 4
1,371126,66528,q1,d_year = 2000 and d_moy between 1 and 5
0,376183,66448,q13,d_year = 2000 and d_moy between 1 and 8
1,378696,61992,q1,d_year = 2000 and d_moy between 1 and 4
0,382349,55947,q10,d_year = 2000 and d_moy = 1
1,385167,55495,q12,d_year = 2000 and d_moy between 1 and 11
0,388554,66448,q13,d_year = 2000 and d_moy between 1 and 8
1,390084,68337,q7,d_year = 2000
0,395296,68337,q7,d_year = 2000
1,397904,66448,q13,d_year = 2000 and d_moy between 1 and 8
0,401158,55947,q10,d_year = 2000 and d_moy = 1
1,403754,51025,q1,d_year = 2000 and d_moy between 1 and 3
0,407192,66448,q13,d_year = 2000 and d_moy between 1 and 8
1,409018,59893,q7,d_year = 2000 and d_moy between 1 and 11
0,413634,61344,q12,d_year = 2000
1,414320,53930,q13,d_year = 2000 and d_moy between 1 and 7
0,420418,55495,q12,d_year = 2000 and d_moy between 1 and 11
1,420509,53930,q13,d_year = 2000 and d_moy between 1 and 7
0,426304,53930,q13,d_year = 2000 and d_moy between 1 and 7
1,426793,61344,q12,d_year = 2000
0,430700,51025,q1,d_year = 2000 and d_moy between 1 and 3
1,433536,68337,q7,d_year = 2000
0,435789,66448,q13,d_year = 2000 and d_moy between 1 and 8
1,440002,55495,q12,d_year = 2000 and d_moy between 1 and 11
0,443169,61344,q12,d_year = 2000
1,445037,61992,q1,d_year = 2000 and d_moy between 1 and 4
0,448792,55947,q10,d_year = 2000 and d_moy = 1
1,451746,61992,q1,d_year = 2000 and d_moy between 1 and 4
0,454037,55947,q10,d_year = 2000 and d_moy = 1
1,457527,51025,q1,d_year = 2000 and d_moy between 1 and 3
0,460372,55495,q12,d_year = 2000 and d_moy between 1 and 11
1,462469,59893,q7,d_year = 2000 and d_moy between 1 and 11
0,465304,53930,q13,d_year = 2000 and d_moy between 1 and 7
1,467551,53930,q13,d_year = 2000 and d_moy between 1 and 7
0,470832,55947,q10,d_year = 2000 and d_moy = 1
1,472209,55947,q10,d_year = 2000 and d_moy = 1
0,475904,51025,q1,d_year = 2000 and d_moy between 1 and 3
1,476845,59893,q7,d_year = 2000 and d_moy between 1 and 11
0,481942,68337,q7,d_year = 2000
1,481990,66448,q13,d_year = 2000 and d_moy between 1 and 8
1,487781,59893,q7,d_year = 2000 and d_moy between 1 and 11
0,489382,66528,q1,d_year = 2000 and d_moy between 1 and 5
1,493611,51025,q1,d_year = 2000 and d_moy between 1 and 3
0,495931,68337,q7,d_year = 2000
1,498815,66528,q1,d_year = 2000 and d_moy between 1 and 5
0,501925,61344,q12,d_year = 2000
1,505950,53930,q13,d_year = 2000 and d_moy between 1 and 7
0,507700,68337,q7,d_year = 2000
1,510627,61992,q1,d_year = 2000 and d_moy between 1 and 4
0,514549,55947,q10,d_year = 2000 and d_moy = 1
1,516671,61344,q12,d_year = 2000
0,521010,55947,q10,d_year = 2000 and d_moy = 1
