app,start,duration,query,range
0,10000,27344,q12,d_year = 2000 and d_moy between 1 and 8
0,10000,29599,q13,d_year = 2000 and d_moy between 1 and 8
0,10000,30441,q7,d_year = 2000
0,10000,27344,q12,d_year = 2000 and d_moy between 1 and 8
0,10000,22729,q1,d_year = 2000 and d_moy between 1 and 3
1,40000,29599,q13,d_year = 2000 and d_moy between 1 and 8
1,40000,29599,q13,d_year = 2000 and d_moy between 1 and 8
1,40000,30105,q12,d_year = 2000 and d_moy between 1 and 9
1,40000,29635,q1,d_year = 2000 and d_moy between 1 and 5
1,40000,29599,q13,d_year = 2000 and d_moy between 1 and 8
2,70000,26679,q7,d_year = 2000 and d_moy between 1 and 11
2,70000,29599,q13,d_year = 2000 and d_moy between 1 and 8
2,70000,30441,q7,d_year = 2000
2,70000,24921,q10,d_year = 2000 and d_moy = 1
2,70000,29599,q13,d_year = 2000 and d_moy between 1 and 8
0,100000,29599,q13,d_year = 2000 and d_moy between 1 and 8
0,100000,29599,q13,d_year = 2000 and d_moy between 1 and 8
0,100000,30105,q12,d_year = 2000 and d_moy between 1 and 9
0,100000,29635,q1,d_year = 2000 and d_moy between 1 and 5
0,100000,29599,q13,d_year = 2000 and d_moy between 1 and 8
1,130000,26679,q7,d_year = 2000 and d_moy between 1 and 11
1,130000,24023,q13,d_year = 2000 and d_moy between 1 and 7
1,130000,27344,q12,d_year = 2000 and d_moy between 1 and 8
1,130000,27614,q1,d_year = 2000 and d_moy between 1 and 4
1,130000,29599,q13,d_year = 2000 and d_moy between 1 and 8
2,160000,26679,q7,d_year = 2000 and d_moy between 1 and 11
2,160000,30441,q7,d_year = 2000
2,160000,24921,q10,d_year = 2000 and d_moy = 1
2,160000,22774,q12,d_year = 2000 and d_moy between 1 and 7
2,160000,26679,q7,d_year = 2000 and d_moy between 1 and 11
0,190000,26679,q7,d_year = 2000 and d_moy between 1 and 11
0,190000,29599,q13,d_year = 2000 and d_moy between 1 and 8
0,190000,30441,q7,d_year = 2000
0,190000,24921,q10,d_year = 2000 and d_moy = 1
0,190000,29599,q13,d_year = 2000 and d_moy between 1 and 8
1,220000,26679,q7,d_year = 2000 and d_moy between 1 and 11
1,220000,30441,q7,d_year = 2000
1,220000,24921,q10,d_year = 2000 and d_moy = 1
1,220000,22774,q12,d_year = 2000 and d_moy between 1 and 7
1,220000,26679,q7,d_year = 2000 and d_moy between 1 and 11
2,250000,27344,q12,d_year = 2000 and d_moy between 1 and 8
2,250000,30105,q12,d_year = 2000 and d_moy between 1 and 9
2,250000,29599,q13,d_year = 2000 and d_moy between 1 and 8
2,250000,30105,q12,d_year = 2000 and d_moy between 1 and 9
2,250000,27614,q1,d_year = 2000 and d_moy between 1 and 4
0,280000,26679,q7,d_year = 2000 and d_moy between 1 and 11
0,280000,24023,q13,d_year = 2000 and d_moy between 1 and 7
0,280000,27344,q12,d_year = 2000 and d_moy between 1 and 8
0,280000,27614,q1,d_year = 2000 and d_moy between 1 and 4
0,280000,29599,q13,d_year = 2000 and d_moy between 1 and 8
1,310000,24921,q10,d_year = 2000 and d_moy = 1
1,310000,22774,q12,d_year = 2000 and d_moy between 1 and 7
1,310000,27614,q1,d_year = 2000 and d_moy between 1 and 4
1,310000,30441,q7,d_year = 2000
1,310000,27344,q12,d_year = 2000 and d_moy between 1 and 8
2,340000,30105,q12,d_year = 2000 and d_moy between 1 and 9
2,340000,27614,q1,d_year = 2000 and d_moy between 1 and 4
