app,start,duration,query,range
0,0,55947,q10,d_year = 2000 and d_moy = 1
0,0,51025,q1,d_year = 2000 and d_moy between 1 and 3
0,0,47922,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week))
0,0,59893,q7,d_year = 2000 and d_moy between 1 and 11
0,0,47922,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week))
0,0,55495,q12,d_year = 2000 and d_moy between 1 and 11
0,0,53930,q13,d_year = 2000 and d_moy between 1 and 7
0,0,47922,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week))
0,0,55947,q10,d_year = 2000 and d_moy = 1
0,0,45807,q10,d_date = cast('2000-04-30' as date)
0,0,46335,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week))
0,0,55495,q12,d_year = 2000 and d_moy between 1 and 11
0,0,61344,q12,d_year = 2000
0,0,48816,q13,d_year = 2000 and d_moy between 1 and 6
0,0,48816,q13,d_year = 2000 and d_moy between 1 and 6
0,0,48375,q7,d_year = 2000 and d_moy between 1 and 10
1,0,55947,q10,d_year = 2000 and d_moy = 1
1,0,59893,q7,d_year = 2000 and d_moy between 1 and 11
1,0,48816,q13,d_year = 2000 and d_moy between 1 and 6
1,0,53930,q13,d_year = 2000 and d_moy between 1 and 7
1,0,59893,q7,d_year = 2000 and d_moy between 1 and 11
1,0,55947,q10,d_year = 2000 and d_moy = 1
1,0,51025,q1,d_year = 2000 and d_moy between 1 and 3
1,0,51025,q1,d_year = 2000 and d_moy between 1 and 3
1,0,61992,q1,d_year = 2000 and d_moy between 1 and 4
1,0,55495,q12,d_year = 2000 and d_moy between 1 and 11
1,0,61344,q12,d_year = 2000
1,0,53930,q13,d_year = 2000 and d_moy between 1 and 7
1,0,45807,q10,d_date = cast('2000-04-30' as date)
1,0,46335,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week))
1,0,55947,q10,d_year = 2000 and d_moy = 1
1,0,45807,q10,d_date = cast('2000-04-30' as date)
0,165000,55495,q12,d_year = 2000 and d_moy between 1 and 11
1,166875,45807,q10,d_date = cast('2000-04-30' as date)
0,169469,53930,q13,d_year = 2000 and d_moy between 1 and 7
0,173668,55495,q12,d_year = 2000 and d_moy between 1 and 11
0,177291,47922,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week))
1,178637,48375,q7,d_year = 2000 and d_moy between 1 and 10
0,180116,51025,q1,d_year = 2000 and d_moy between 1 and 3
0,183640,53930,q13,d_year = 2000 and d_moy between 1 and 7
0,187133,61344,q12,d_year = 2000
0,191847,55495,q12,d_year = 2000 and d_moy between 1 and 11
1,192819,55495,q12,d_year = 2000 and d_moy between 1 and 11
0,195235,46335,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week))
0,198397,59893,q7,d_year = 2000 and d_moy between 1 and 11
0,202619,59893,q7,d_year = 2000 and d_moy between 1 and 11
0,207491,46335,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week))
1,208867,47922,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week))
0,210709,53930,q13,d_year = 2000 and d_moy between 1 and 7
0,213956,61344,q12,d_year = 2000
0,218614,55495,q12,d_year = 2000 and d_moy between 1 and 11
1,222543,46335,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week))
0,222632,61992,q1,d_year = 2000 and d_moy between 1 and 4
0,226320,45807,q10,d_date = cast('2000-04-30' as date)
0,230315,46335,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week))
0,234489,59893,q7,d_year = 2000 and d_moy between 1 and 11
1,234534,51025,q1,d_year = 2000 and d_moy between 1 and 3
0,239165,53930,q13,d_year = 2000 and d_moy between 1 and 7
0,243652,47922,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week))
0,246580,48375,q7,d_year = 2000 and d_moy between 1 and 10
