app,start,duration,query,range
0,0,55947,q10,d_year = 2000 and d_moy = 1
0,0,51025,q1,d_year = 2000 and d_moy between 1 and 3
0,0,47922,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week))
0,0,59893,q7,d_year = 2000 and d_moy between 1 and 11
0,0,47922,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week))
0,0,55495,q12,d_year = 2000 and d_moy between 1 and 11
0,0,53930,q13,d_year = 2000 and d_moy between 1 and 7
0,0,47922,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week))
0,0,55947,q10,d_year = 2000 and d_moy = 1
0,0,45807,q10,d_date = cast('2000-04-30' as date)
1,0,55947,q10,d_year = 2000 and d_moy = 1
1,0,59893,q7,d_year = 2000 and d_moy between 1 and 11
1,0,48816,q13,d_year = 2000 and d_moy between 1 and 6
1,0,53930,q13,d_year = 2000 and d_moy between 1 and 7
1,0,59893,q7,d_year = 2000 and d_moy between 1 and 11
1,0,55947,q10,d_year = 2000 and d_moy = 1
1,0,51025,q1,d_year = 2000 and d_moy between 1 and 3
1,0,51025,q1,d_year = 2000 and d_moy between 1 and 3
1,0,61992,q1,d_year = 2000 and d_moy between 1 and 4
1,0,55495,q12,d_year = 2000 and d_moy between 1 and 11
0,165000,55495,q12,d_year = 2000 and d_moy between 1 and 11
1,168000,53930,q13,d_year = 2000 and d_moy between 1 and 7
0,171738,47922,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week))
1,173581,55495,q12,d_year = 2000 and d_moy between 1 and 11
0,177546,47922,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week))
1,180549,51025,q1,d_year = 2000 and d_moy between 1 and 3
0,182679,46335,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week))
1,185412,45807,q10,d_date = cast('2000-04-30' as date)
0,187331,61344,q12,d_year = 2000
1,191426,59893,q7,d_year = 2000 and d_moy between 1 and 11
0,193988,55495,q12,d_year = 2000 and d_moy between 1 and 11
1,197640,59893,q7,d_year = 2000 and d_moy between 1 and 11
0,199847,48816,q13,d_year = 2000 and d_moy between 1 and 6
1,204076,55947,q10,d_year = 2000 and d_moy = 1
0,205796,55947,q10,d_year = 2000 and d_moy = 1
1,209756,53930,q13,d_year = 2000 and d_moy between 1 and 7
0,211498,53930,q13,d_year = 2000 and d_moy between 1 and 7
1,216523,47922,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week))
0,217344,47922,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week))
1,222732,46335,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week))
0,222803,61992,q1,d_year = 2000 and d_moy between 1 and 4
1,228137,46335,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week))
0,230318,46335,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week))
1,232639,45807,q10,d_date = cast('2000-04-30' as date)
0,235461,51025,q1,d_year = 2000 and d_moy between 1 and 3
1,238705,53930,q13,d_year = 2000 and d_moy between 1 and 7
0,240628,61992,q1,d_year = 2000 and d_moy between 1 and 4
1,243804,61992,q1,d_year = 2000 and d_moy between 1 and 4
0,247838,45807,q10,d_date = cast('2000-04-30' as date)
1,250664,48816,q13,d_year = 2000 and d_moy between 1 and 6
0,253156,47922,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week))
1,255359,61344,q12,d_year = 2000
0,257949,46335,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week))
1,262789,55495,q12,d_year = 2000 and d_moy between 1 and 11
0,263902,55495,q12,d_year = 2000 and d_moy between 1 and 11
1,269730,48375,q7,d_year = 2000 and d_moy between 1 and 10
0,270917,48375,q7,d_year = 2000 and d_moy between 1 and 10
1,275676,55495,q12,d_year = 2000 and d_moy between 1 and 11
0,276875,55495,q12,d_year = 2000 and d_moy between 1 and 11
