app,start,duration,query,range
0,0,55495,q12,d_year = 2000 and d_moy between 1 and 11
0,0,51025,q1,d_year = 2000 and d_moy between 1 and 3
0,0,55947,q10,d_year = 2000 and d_moy = 1
0,0,55947,q10,d_year = 2000 and d_moy = 1
0,0,66448,q13,d_year = 2000 and d_moy between 1 and 8
0,0,59893,q7,d_year = 2000 and d_moy between 1 and 11
1,0,55495,q12,d_year = 2000 and d_moy between 1 and 11
1,0,68337,q7,d_year = 2000
1,0,59893,q7,d_year = 2000 and d_moy between 1 and 11
1,0,55495,q12,d_year = 2000 and d_moy between 1 and 11
1,0,51025,q1,d_year = 2000 and d_moy between 1 and 3
1,0,51025,q1,d_year = 2000 and d_moy between 1 and 3
2,0,68337,q7,d_year = 2000
2,0,68337,q7,d_year = 2000
2,0,53930,q13,d_year = 2000 and d_moy between 1 and 7
2,0,66528,q1,d_year = 2000 and d_moy between 1 and 5
2,0,68337,q7,d_year = 2000
2,0,66448,q13,d_year = 2000 and d_moy between 1 and 8
0,180000,51025,q1,d_year = 2000 and d_moy between 1 and 3
0,189193,59893,q7,d_year = 2000 and d_moy between 1 and 11
0,199691,68337,q7,d_year = 2000
1,200000,53930,q13,d_year = 2000 and d_moy between 1 and 7
1,209457,68337,q7,d_year = 2000
0,210921,68337,q7,d_year = 2000
2,220000,61992,q1,d_year = 2000 and d_moy between 1 and 4
1,221636,61992,q1,d_year = 2000 and d_moy between 1 and 4
0,221829,59893,q7,d_year = 2000 and d_moy between 1 and 11
2,230852,51025,q1,d_year = 2000 and d_moy between 1 and 3
0,231834,53930,q13,d_year = 2000 and d_moy between 1 and 7
1,232807,51025,q1,d_year = 2000 and d_moy between 1 and 3
2,238821,68337,q7,d_year = 2000
0,240632,68337,q7,d_year = 2000
1,241565,68337,q7,d_year = 2000
2,250734,61344,q12,d_year = 2000
0,252589,61344,q12,d_year = 2000
1,252706,55947,q10,d_year = 2000 and d_moy = 1
2,260518,66528,q1,d_year = 2000 and d_moy between 1 and 5
0,262420,66528,q1,d_year = 2000 and d_moy between 1 and 5
1,262979,61344,q12,d_year = 2000
2,272575,61344,q12,d_year = 2000
0,273461,66528,q1,d_year = 2000 and d_moy between 1 and 5
1,273481,61344,q12,d_year = 2000
2,282040,55495,q12,d_year = 2000 and d_moy between 1 and 11
1,282837,68337,q7,d_year = 2000
0,284716,55495,q12,d_year = 2000 and d_moy between 1 and 11
2,292057,59893,q7,d_year = 2000 and d_moy between 1 and 11
1,293396,59893,q7,d_year = 2000 and d_moy between 1 and 11
0,294781,59893,q7,d_year = 2000 and d_moy between 1 and 11
2,301120,68337,q7,d_year = 2000
1,303878,68337,q7,d_year = 2000
0,304773,68337,q7,d_year = 2000
2,312023,61992,q1,d_year = 2000 and d_moy between 1 and 4
1,314390,51025,q1,d_year = 2000 and d_moy between 1 and 3
0,315726,51025,q1,d_year = 2000 and d_moy between 1 and 3
1,321909,66448,q13,d_year = 2000 and d_moy between 1 and 8
2,322407,61992,q1,d_year = 2000 and d_moy between 1 and 4
0,324742,61992,q1,d_year = 2000 and d_moy between 1 and 4
1,332772,55495,q12,d_year = 2000 and d_moy between 1 and 11
2,332902,53930,q13,d_year = 2000 and d_moy between 1 and 7
0,335311,55947,q10,d_year = 2000 and d_moy = 1
2,341683,55947,q10,d_year = 2000 and d_moy = 1
1,342059,55947,q10,d_year = 2000 and d_moy = 1
0,344136,55947,q10,d_year = 2000 and d_moy = 1
2,350212,61992,q1,d_year = 2000 and d_moy between 1 and 4
1,351281,61992,q1,d_year = 2000 and d_moy between 1 and 4
0,354280,51025,q1,d_year = 2000 and d_moy between 1 and 3
2,360049,55495,q12,d_year = 2000 and d_moy between 1 and 11
1,361590,55495,q12,d_year = 2000 and d_moy between 1 and 11
0,363750,61344,q12,d_year = 2000
2,368865,61344,q12,d_year = 2000
1,371009,66528,q1,d_year = 2000 and d_moy between 1 and 5
0,374595,55947,q10,d_year = 2000 and d_moy = 1
2,379600,66448,q13,d_year = 2000 and d_moy between 1 and 8
1,382456,59893,q7,d_year = 2000 and d_moy between 1 and 11
0,384723,66528,q1,d_year = 2000 and d_moy between 1 and 5
2,391492,61992,q1,d_year = 2000 and d_moy between 1 and 4
1,392284,61992,q1,d_year = 2000 and d_moy between 1 and 4
0,395432,68337,q7,d_year = 2000
2,402015,51025,q1,d_year = 2000 and d_moy between 1 and 3
1,402353,53930,q13,d_year = 2000 and d_moy between 1 and 7
0,407281,66448,q13,d_year = 2000 and d_moy between 1 and 8
2,409590,61992,q1,d_year = 2000 and d_moy between 1 and 4
1,412318,61344,q12,d_year = 2000
0,419154,55947,q10,d_year = 2000 and d_moy = 1
2,420507,53930,q13,d_year = 2000 and d_moy between 1 and 7
1,422064,61992,q1,d_year = 2000 and d_moy between 1 and 4
0,428846,55947,q10,d_year = 2000 and d_moy = 1
2,429106,61344,q12,d_year = 2000
1,432950,66528,q1,d_year = 2000 and d_moy between 1 and 5
0,438115,51025,q1,d_year = 2000 and d_moy between 1 and 3
2,439010,55495,q12,d_year = 2000 and d_moy between 1 and 11
1,443901,61992,q1,d_year = 2000 and d_moy between 1 and 4
0,445820,66448,q13,d_year = 2000 and d_moy between 1 and 8
2,448320,66528,q1,d_year = 2000 and d_moy between 1 and 5
1,453950,55947,q10,d_year = 2000 and d_moy = 1
0,456764,51025,q1,d_year = 2000 and d_moy between 1 and 3
2,458906,55495,q12,d_year = 2000 and d_moy between 1 and 11
1,462402,59893,q7,d_year = 2000 and d_moy between 1 and 11
0,465490,53930,q13,d_year = 2000 and d_moy between 1 and 7
2,468995,55947,q10,d_year = 2000 and d_moy = 1
1,473111,66528,q1,d_year = 2000 and d_moy between 1 and 5
0,475304,51025,q1,d_year = 2000 and d_moy between 1 and 3
2,477647,51025,q1,d_year = 2000 and d_moy between 1 and 3
1,484604,61344,q12,d_year = 2000
0,484741,53930,q13,d_year = 2000 and d_moy between 1 and 7
2,485981,66528,q1,d_year = 2000 and d_moy between 1 and 5
0,493684,55947,q10,d_year = 2000 and d_moy = 1
1,495634,51025,q1,d_year = 2000 and d_moy between 1 and 3
2,496648,61992,q1,d_year = 2000 and d_moy between 1 and 4
0,503739,51025,q1,d_year = 2000 and d_moy between 1 and 3
1,504041,66448,q13,d_year = 2000 and d_moy between 1 and 8
2,507020,59893,q7,d_year = 2000 and d_moy between 1 and 11
0,511764,61992,q1,d_year = 2000 and d_moy between 1 and 4
1,515470,61992,q1,d_year = 2000 and d_moy between 1 and 4
2,517150,59893,q7,d_year = 2000 and d_moy between 1 and 11
0,522706,61992,q1,d_year = 2000 and d_moy between 1 and 4
1,525040,68337,q7,d_year = 2000
2,527386,66448,q13,d_year = 2000 and d_moy between 1 and 8
0,533136,66448,q13,d_year = 2000 and d_moy between 1 and 8
1,536225,61992,q1,d_year = 2000 and d_moy between 1 and 4
2,538524,61992,q1,d_year = 2000 and d_moy between 1 and 4
0,543239,66528,q1,d_year = 2000 and d_moy between 1 and 5
1,545971,59893,q7,d_year = 2000 and d_moy between 1 and 11
2,548678,61992,q1,d_year = 2000 and d_moy between 1 and 4
0,554766,59893,q7,d_year = 2000 and d_moy between 1 and 11
1,555038,55947,q10,d_year = 2000 and d_moy = 1
2,559279,61344,q12,d_year = 2000
0,564546,55947,q10,d_year = 2000 and d_moy = 1
1,565258,51025,q1,d_year = 2000 and d_moy between 1 and 3
2,569310,55947,q10,d_year = 2000 and d_moy = 1
1,573194,51025,q1,d_year = 2000 and d_moy between 1 and 3
