app,start,duration,query,range
0,0,66921,q12,d_year = 2000
0,0,55663,q1,d_year = 2000 and d_moy between 1 and 3
0,0,50547,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week))
0,0,65338,q7,d_year = 2000 and d_moy between 1 and 11
1,0,66921,q12,d_year = 2000
1,0,65338,q7,d_year = 2000 and d_moy between 1 and 11
1,0,53254,q13,d_year = 2000 and d_moy between 1 and 6
1,0,58833,q13,d_year = 2000 and d_moy between 1 and 7
2,0,53254,q13,d_year = 2000 and d_moy between 1 and 6
2,0,53254,q13,d_year = 2000 and d_moy between 1 and 6
2,0,49026,q12,d_year = 2000 and d_moy between 1 and 10
2,0,65338,q7,d_year = 2000 and d_moy between 1 and 11
3,0,52773,q7,d_year = 2000 and d_moy between 1 and 10
3,0,53254,q13,d_year = 2000 and d_moy between 1 and 6
3,0,58833,q13,d_year = 2000 and d_moy between 1 and 7
3,0,50547,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week))
0,180000,66921,q12,d_year = 2000
0,180000,65338,q7,d_year = 2000 and d_moy between 1 and 11
0,180000,53254,q13,d_year = 2000 and d_moy between 1 and 6
0,180000,58833,q13,d_year = 2000 and d_moy between 1 and 7
1,240000,53254,q13,d_year = 2000 and d_moy between 1 and 6
1,240000,53254,q13,d_year = 2000 and d_moy between 1 and 6
1,240000,49026,q12,d_year = 2000 and d_moy between 1 and 10
1,240000,65338,q7,d_year = 2000 and d_moy between 1 and 11
2,300000,52773,q7,d_year = 2000 and d_moy between 1 and 10
2,300000,53254,q13,d_year = 2000 and d_moy between 1 and 6
2,300000,58833,q13,d_year = 2000 and d_moy between 1 and 7
2,300000,50547,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week))
3,360000,52773,q7,d_year = 2000 and d_moy between 1 and 10
3,360000,60540,q12,d_year = 2000 and d_moy between 1 and 11
3,360000,66921,q12,d_year = 2000
3,360000,49971,q10,d_date = cast('2000-04-30' as date)
0,420000,53254,q13,d_year = 2000 and d_moy between 1 and 6
0,420000,53254,q13,d_year = 2000 and d_moy between 1 and 6
0,420000,49026,q12,d_year = 2000 and d_moy between 1 and 10
0,420000,65338,q7,d_year = 2000 and d_moy between 1 and 11
1,480000,52773,q7,d_year = 2000 and d_moy between 1 and 10
1,480000,60540,q12,d_year = 2000 and d_moy between 1 and 11
1,480000,66921,q12,d_year = 2000
1,480000,49971,q10,d_date = cast('2000-04-30' as date)
2,540000,52773,q7,d_year = 2000 and d_moy between 1 and 10
2,540000,58833,q13,d_year = 2000 and d_moy between 1 and 7
2,540000,50547,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week))
2,540000,61033,q10,d_year = 2000 and d_moy = 1
3,600000,50547,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week))
3,600000,61033,q10,d_year = 2000 and d_moy = 1
3,600000,49971,q10,d_date = cast('2000-04-30' as date)
3,600000,58833,q13,d_year = 2000 and d_moy between 1 and 7
0,660000,52773,q7,d_year = 2000 and d_moy between 1 and 10
0,660000,53254,q13,d_year = 2000 and d_moy between 1 and 6
0,660000,58833,q13,d_year = 2000 and d_moy between 1 and 7
0,660000,50547,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week))
1,720000,52773,q7,d_year = 2000 and d_moy between 1 and 10
1,720000,58833,q13,d_year = 2000 and d_moy between 1 and 7
1,720000,50547,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week))
1,720000,61033,q10,d_year = 2000 and d_moy = 1
2,780000,66921,q12,d_year = 2000
2,780000,49026,q12,d_year = 2000 and d_moy between 1 and 10
2,780000,53254,q13,d_year = 2000 and d_moy between 1 and 6
2,780000,65338,q7,d_year = 2000 and d_moy between 1 and 11
3,840000,65338,q7,d_year = 2000 and d_moy between 1 and 11
3,840000,65338,q7,d_year = 2000 and d_moy between 1 and 11
3,840000,49026,q12,d_year = 2000 and d_moy between 1 and 10
3,840000,49971,q10,d_date = cast('2000-04-30' as date)
0,900000,52773,q7,d_year = 2000 and d_moy between 1 and 10
0,900000,60540,q12,d_year = 2000 and d_moy between 1 and 11
0,900000,66921,q12,d_year = 2000
0,900000,49971,q10,d_date = cast('2000-04-30' as date)
1,960000,50547,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week))
1,960000,61033,q10,d_year = 2000 and d_moy = 1
1,960000,49971,q10,d_date = cast('2000-04-30' as date)
1,960000,58833,q13,d_year = 2000 and d_moy between 1 and 7
2,1020000,65338,q7,d_year = 2000 and d_moy between 1 and 11
2,1020000,65338,q7,d_year = 2000 and d_moy between 1 and 11
2,1020000,49026,q12,d_year = 2000 and d_moy between 1 and 10
2,1020000,49971,q10,d_date = cast('2000-04-30' as date)
3,1080000,58833,q13,d_year = 2000 and d_moy between 1 and 7
3,1080000,58833,q13,d_year = 2000 and d_moy between 1 and 7
3,1080000,66921,q12,d_year = 2000
3,1080000,49971,q10,d_date = cast('2000-04-30' as date)
0,1140000,50547,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week))
0,1140000,49026,q12,d_year = 2000 and d_moy between 1 and 10
0,1140000,49026,q12,d_year = 2000 and d_moy between 1 and 10
0,1140000,55663,q1,d_year = 2000 and d_moy between 1 and 3
1,1200000,58833,q13,d_year = 2000 and d_moy between 1 and 7
1,1200000,61033,q10,d_year = 2000 and d_moy = 1
1,1200000,55663,q1,d_year = 2000 and d_moy between 1 and 3
1,1200000,49971,q10,d_date = cast('2000-04-30' as date)
2,1260000,53254,q13,d_year = 2000 and d_moy between 1 and 6
2,1260000,66921,q12,d_year = 2000
2,1260000,66921,q12,d_year = 2000
2,1260000,60540,q12,d_year = 2000 and d_moy between 1 and 11
3,1320000,50547,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week))
3,1320000,52773,q7,d_year = 2000 and d_moy between 1 and 10
3,1320000,52773,q7,d_year = 2000 and d_moy between 1 and 10
3,1320000,58833,q13,d_year = 2000 and d_moy between 1 and 7
0,1380000,52773,q7,d_year = 2000 and d_moy between 1 and 10
0,1380000,58833,q13,d_year = 2000 and d_moy between 1 and 7
0,1380000,50547,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week))
0,1380000,61033,q10,d_year = 2000 and d_moy = 1
1,1440000,65338,q7,d_year = 2000 and d_moy between 1 and 11
1,1440000,65338,q7,d_year = 2000 and d_moy between 1 and 11
1,1440000,49026,q12,d_year = 2000 and d_moy between 1 and 10
1,1440000,49971,q10,d_date = cast('2000-04-30' as date)
2,1500000,52773,q7,d_year = 2000 and d_moy between 1 and 10
2,1500000,50547,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week))
2,1500000,53254,q13,d_year = 2000 and d_moy between 1 and 6
2,1500000,66921,q12,d_year = 2000
3,1560000,52278,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week))
3,1560000,50547,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week))
3,1560000,55663,q1,d_year = 2000 and d_moy between 1 and 3
3,1560000,60540,q12,d_year = 2000 and d_moy between 1 and 11
0,1620000,61033,q10,d_year = 2000 and d_moy = 1
0,1620000,58833,q13,d_year = 2000 and d_moy between 1 and 7
0,1620000,49026,q12,d_year = 2000 and d_moy between 1 and 10
0,1620000,50547,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week))
1,1680000,65338,q7,d_year = 2000 and d_moy between 1 and 11
1,1680000,53254,q13,d_year = 2000 and d_moy between 1 and 6
1,1680000,49026,q12,d_year = 2000 and d_moy between 1 and 10
1,1680000,60540,q12,d_year = 2000 and d_moy between 1 and 11
2,1740000,58833,q13,d_year = 2000 and d_moy between 1 and 7
2,1740000,53254,q13,d_year = 2000 and d_moy between 1 and 6
2,1740000,61033,q10,d_year = 2000 and d_moy = 1
2,1740000,55663,q1,d_year = 2000 and d_moy between 1 and 3
3,1800000,49971,q10,d_date = cast('2000-04-30' as date)
3,1800000,58833,q13,d_year = 2000 and d_moy between 1 and 7
3,1800000,66921,q12,d_year = 2000
3,1800000,49026,q12,d_year = 2000 and d_moy between 1 and 10
0,1860000,50547,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week))
0,1860000,61033,q10,d_year = 2000 and d_moy = 1
0,1860000,49971,q10,d_date = cast('2000-04-30' as date)
0,1860000,58833,q13,d_year = 2000 and d_moy between 1 and 7
1,1920000,58833,q13,d_year = 2000 and d_moy between 1 and 7
1,1920000,58833,q13,d_year = 2000 and d_moy between 1 and 7
1,1920000,66921,q12,d_year = 2000
1,1920000,49971,q10,d_date = cast('2000-04-30' as date)
2,1980000,52278,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week))
2,1980000,50547,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week))
2,1980000,55663,q1,d_year = 2000 and d_moy between 1 and 3
2,1980000,60540,q12,d_year = 2000 and d_moy between 1 and 11
3,2040000,60540,q12,d_year = 2000 and d_moy between 1 and 11
3,2040000,65338,q7,d_year = 2000 and d_moy between 1 and 11
3,2040000,66921,q12,d_year = 2000
3,2040000,49026,q12,d_year = 2000 and d_moy between 1 and 10
0,2100000,66921,q12,d_year = 2000
0,2100000,49026,q12,d_year = 2000 and d_moy between 1 and 10
0,2100000,53254,q13,d_year = 2000 and d_moy between 1 and 6
0,2100000,65338,q7,d_year = 2000 and d_moy between 1 and 11
1,2160000,52773,q7,d_year = 2000 and d_moy between 1 and 10
1,2160000,50547,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week))
