app,start,duration,query,range
0,0,55947,q10,d_year = 2000 and d_moy = 1
0,0,51025,q1,d_year = 2000 and d_moy between 1 and 3
0,0,47922,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week))
0,0,59893,q7,d_year = 2000 and d_moy between 1 and 11
0,0,47922,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week))
0,0,55495,q12,d_year = 2000 and d_moy between 1 and 11
1,0,55947,q10,d_year = 2000 and d_moy = 1
1,0,59893,q7,d_year = 2000 and d_moy between 1 and 11
1,0,48816,q13,d_year = 2000 and d_moy between 1 and 6
1,0,53930,q13,d_year = 2000 and d_moy between 1 and 7
1,0,59893,q7,d_year = 2000 and d_moy between 1 and 11
1,0,55947,q10,d_year = 2000 and d_moy = 1
2,0,48816,q13,d_year = 2000 and d_moy between 1 and 6
2,0,48816,q13,d_year = 2000 and d_moy between 1 and 6
2,0,61344,q12,d_year = 2000
2,0,59893,q7,d_year = 2000 and d_moy between 1 and 11
2,0,45807,q10,d_date = cast('2000-04-30' as date)
2,0,59893,q7,d_year = 2000 and d_moy between 1 and 11
0,165000,55495,q12,d_year = 2000 and d_moy between 1 and 11
0,175771,51025,q1,d_year = 2000 and d_moy between 1 and 3
1,183000,59893,q7,d_year = 2000 and d_moy between 1 and 11
0,185624,45807,q10,d_date = cast('2000-04-30' as date)
1,192831,55495,q12,d_year = 2000 and d_moy between 1 and 11
0,193933,55495,q12,d_year = 2000 and d_moy between 1 and 11
2,201000,55495,q12,d_year = 2000 and d_moy between 1 and 11
1,202701,55495,q12,d_year = 2000 and d_moy between 1 and 11
0,203534,55495,q12,d_year = 2000 and d_moy between 1 and 11
2,210661,48375,q7,d_year = 2000 and d_moy between 1 and 10
1,212822,61344,q12,d_year = 2000
0,213639,61344,q12,d_year = 2000
2,219597,48816,q13,d_year = 2000 and d_moy between 1 and 6
1,223776,48816,q13,d_year = 2000 and d_moy between 1 and 6
0,224506,48816,q13,d_year = 2000 and d_moy between 1 and 6
2,228714,46335,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week))
1,232723,45807,q10,d_date = cast('2000-04-30' as date)
0,234043,59893,q7,d_year = 2000 and d_moy between 1 and 11
2,237525,53930,q13,d_year = 2000 and d_moy between 1 and 7
1,241360,48375,q7,d_year = 2000 and d_moy between 1 and 10
0,244465,61992,q1,d_year = 2000 and d_moy between 1 and 4
2,247409,53930,q13,d_year = 2000 and d_moy between 1 and 7
1,250615,48816,q13,d_year = 2000 and d_moy between 1 and 6
0,255584,59893,q7,d_year = 2000 and d_moy between 1 and 11
2,257053,45807,q10,d_date = cast('2000-04-30' as date)
1,259430,51025,q1,d_year = 2000 and d_moy between 1 and 3
2,265790,48816,q13,d_year = 2000 and d_moy between 1 and 6
0,266566,61992,q1,d_year = 2000 and d_moy between 1 and 4
1,268505,53930,q13,d_year = 2000 and d_moy between 1 and 7
2,274566,55495,q12,d_year = 2000 and d_moy between 1 and 11
0,278548,47922,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week))
1,279303,48816,q13,d_year = 2000 and d_moy between 1 and 6
2,285206,61344,q12,d_year = 2000
0,287378,61344,q12,d_year = 2000
1,287795,55947,q10,d_year = 2000 and d_moy = 1
2,296839,55495,q12,d_year = 2000 and d_moy between 1 and 11
0,297999,45807,q10,d_date = cast('2000-04-30' as date)
1,298507,48816,q13,d_year = 2000 and d_moy between 1 and 6
2,306506,59893,q7,d_year = 2000 and d_moy between 1 and 11
0,306978,59893,q7,d_year = 2000 and d_moy between 1 and 11
1,307339,59893,q7,d_year = 2000 and d_moy between 1 and 11
2,317066,55947,q10,d_year = 2000 and d_moy = 1
1,317871,61344,q12,d_year = 2000
0,318030,61344,q12,d_year = 2000
2,327481,48375,q7,d_year = 2000 and d_moy between 1 and 10
1,328056,48375,q7,d_year = 2000 and d_moy between 1 and 10
0,328589,48375,q7,d_year = 2000 and d_moy between 1 and 10
2,335691,55495,q12,d_year = 2000 and d_moy between 1 and 11
