app,start,duration,query,range
0,0,49026,q12,d_year = 2000 and d_moy between 1 and 10
0,0,55663,q1,d_year = 2000 and d_moy between 1 and 3
0,0,50547,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week))
0,0,46774,q7,d_year = 2000 and d_moy between 1 and 9
1,0,49026,q12,d_year = 2000 and d_moy between 1 and 10
1,0,46774,q7,d_year = 2000 and d_moy between 1 and 9
1,0,53254,q13,d_year = 2000 and d_moy between 1 and 6
1,0,58833,q13,d_year = 2000 and d_moy between 1 and 7
2,0,53254,q13,d_year = 2000 and d_moy between 1 and 6
2,0,53254,q13,d_year = 2000 and d_moy between 1 and 6
2,0,60540,q12,d_year = 2000 and d_moy between 1 and 11
2,0,46774,q7,d_year = 2000 and d_moy between 1 and 9
3,0,52773,q7,d_year = 2000 and d_moy between 1 and 10
3,0,53254,q13,d_year = 2000 and d_moy between 1 and 6
3,0,58833,q13,d_year = 2000 and d_moy between 1 and 7
3,0,50547,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week))
0,180000,49026,q12,d_year = 2000 and d_moy between 1 and 10
0,180000,46774,q7,d_year = 2000 and d_moy between 1 and 9
0,180000,53254,q13,d_year = 2000 and d_moy between 1 and 6
0,180000,58833,q13,d_year = 2000 and d_moy between 1 and 7
1,240000,53254,q13,d_year = 2000 and d_moy between 1 and 6
1,240000,53254,q13,d_year = 2000 and d_moy between 1 and 6
1,240000,60540,q12,d_year = 2000 and d_moy between 1 and 11
1,240000,46774,q7,d_year = 2000 and d_moy between 1 and 9
2,300000,52773,q7,d_year = 2000 and d_moy between 1 and 10
2,300000,53254,q13,d_year = 2000 and d_moy between 1 and 6
2,300000,58833,q13,d_year = 2000 and d_moy between 1 and 7
2,300000,50547,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week))
3,360000,52773,q7,d_year = 2000 and d_moy between 1 and 10
3,360000,46764,q13,d_year = 2000 and d_moy between 1 and 5
3,360000,49026,q12,d_year = 2000 and d_moy between 1 and 10
3,360000,49971,q10,d_date = cast('2000-04-30' as date)
0,420000,53254,q13,d_year = 2000 and d_moy between 1 and 6
0,420000,53254,q13,d_year = 2000 and d_moy between 1 and 6
0,420000,60540,q12,d_year = 2000 and d_moy between 1 and 11
0,420000,46774,q7,d_year = 2000 and d_moy between 1 and 9
1,480000,52773,q7,d_year = 2000 and d_moy between 1 and 10
1,480000,46764,q13,d_year = 2000 and d_moy between 1 and 5
1,480000,49026,q12,d_year = 2000 and d_moy between 1 and 10
1,480000,49971,q10,d_date = cast('2000-04-30' as date)
2,540000,52773,q7,d_year = 2000 and d_moy between 1 and 10
2,540000,58833,q13,d_year = 2000 and d_moy between 1 and 7
2,540000,50547,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week))
2,540000,61033,q10,d_year = 2000 and d_moy = 1
3,600000,50547,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week))
3,600000,61033,q10,d_year = 2000 and d_moy = 1
3,600000,49971,q10,d_date = cast('2000-04-30' as date)
3,600000,58833,q13,d_year = 2000 and d_moy between 1 and 7
0,660000,52773,q7,d_year = 2000 and d_moy between 1 and 10
0,660000,53254,q13,d_year = 2000 and d_moy between 1 and 6
0,660000,58833,q13,d_year = 2000 and d_moy between 1 and 7
0,660000,50547,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week))
1,720000,52773,q7,d_year = 2000 and d_moy between 1 and 10
1,720000,58833,q13,d_year = 2000 and d_moy between 1 and 7
1,720000,50547,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week))
1,720000,61033,q10,d_year = 2000 and d_moy = 1
2,780000,49026,q12,d_year = 2000 and d_moy between 1 and 10
2,780000,60540,q12,d_year = 2000 and d_moy between 1 and 11
2,780000,53254,q13,d_year = 2000 and d_moy between 1 and 6
2,780000,46774,q7,d_year = 2000 and d_moy between 1 and 9
3,840000,46774,q7,d_year = 2000 and d_moy between 1 and 9
3,840000,46774,q7,d_year = 2000 and d_moy between 1 and 9
3,840000,60540,q12,d_year = 2000 and d_moy between 1 and 11
3,840000,49971,q10,d_date = cast('2000-04-30' as date)
