app,start,duration,query,range
0,10000,25966,q10,d_year = 2000 and d_moy between 1 and 3
0,10000,31577,q13,d_year = 2000
0,10000,23105,q13,d_year = 2000 and d_moy between 1 and 10
0,10000,25966,q10,d_year = 2000 and d_moy between 1 and 3
0,10000,31702,q1,d_year = 2000
0,10000,31702,q1,d_year = 2000
1,40000,31577,q13,d_year = 2000
1,40000,31577,q13,d_year = 2000
1,40000,30901,q10,d_year = 2000 and d_moy between 1 and 4
1,40000,28942,q1,d_year = 2000 and d_moy between 1 and 11
1,40000,31577,q13,d_year = 2000
1,40000,28588,q12,d_year = 2000 or d_year = 2001
0,70000,31577,q13,d_year = 2000
0,70000,31577,q13,d_year = 2000
0,70000,30901,q10,d_year = 2000 and d_moy between 1 and 4
0,70000,28942,q1,d_year = 2000 and d_moy between 1 and 11
0,70000,31577,q13,d_year = 2000
0,70000,28588,q12,d_year = 2000 or d_year = 2001
1,100000,27630,q13,d_year = 2000 and d_moy between 1 and 11
1,100000,28588,q12,d_year = 2000 or d_year = 2001
1,100000,25966,q10,d_year = 2000 and d_moy between 1 and 3
1,100000,25539,q1,d_year = 2000 and d_moy between 1 and 10
1,100000,31577,q13,d_year = 2000
1,100000,28588,q12,d_year = 2000 or d_year = 2001
0,130000,27630,q13,d_year = 2000 and d_moy between 1 and 11
0,130000,31577,q13,d_year = 2000
0,130000,23105,q13,d_year = 2000 and d_moy between 1 and 10
0,130000,22906,q1,d_year = 2000 and d_moy between 1 and 8
0,130000,31577,q13,d_year = 2000
0,130000,31577,q13,d_year = 2000
1,160000,27630,q13,d_year = 2000 and d_moy between 1 and 11
1,160000,23105,q13,d_year = 2000 and d_moy between 1 and 10
1,160000,22906,q1,d_year = 2000 and d_moy between 1 and 8
1,160000,24166,q1,d_year = 2000 and d_moy between 1 and 9
1,160000,27630,q13,d_year = 2000 and d_moy between 1 and 11
1,160000,27630,q13,d_year = 2000 and d_moy between 1 and 11
0,190000,27630,q13,d_year = 2000 and d_moy between 1 and 11
0,190000,28588,q12,d_year = 2000 or d_year = 2001
0,190000,25966,q10,d_year = 2000 and d_moy between 1 and 3
0,190000,25539,q1,d_year = 2000 and d_moy between 1 and 10
0,190000,31577,q13,d_year = 2000
0,190000,28588,q12,d_year = 2000 or d_year = 2001
1,220000,22906,q1,d_year = 2000 and d_moy between 1 and 8
1,220000,24166,q1,d_year = 2000 and d_moy between 1 and 9
1,220000,25539,q1,d_year = 2000 and d_moy between 1 and 10
1,220000,23105,q13,d_year = 2000 and d_moy between 1 and 10
