app,start,query,range,delay,duration
2,0,q13,d_year = 2000 and d_moy between 1 and 6,100,148224
2,0,q13,d_year = 2000 and d_moy between 1 and 6,104,146922
2,0,q12,d_year = 2000,104,144164
2,0,q7,d_year = 2000 and d_moy between 1 and 11,105,142585
2,172500,q12,d_year = 2000 and d_moy between 1 and 11,8,34475
2,187905,q7,d_year = 2000 and d_moy between 1 and 11,41,26406
2,203383,q10,d_year = 2000 and d_moy = 1,19,117968
2,218194,q7,d_year = 2000 and d_moy between 1 and 10,29,58198
2,232198,q7,d_year = 2000 and d_moy between 1 and 11,94,93966
2,247532,q13,d_year = 2000 and d_moy between 1 and 7,95,152835
2,261337,q12,d_year = 2000 and d_moy between 1 and 11,2,109817
2,276297,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),25,144482
2,289511,q12,d_year = 2000,90,94802
2,306823,q7,d_year = 2000 and d_moy between 1 and 11,72,93436
2,323481,q1,d_year = 2000 and d_moy between 1 and 3,44,159044
2,337835,q13,d_year = 2000 and d_moy between 1 and 7,34,152704
2,351870,q10,d_date = cast('2000-04-30' as date),54,130591
2,365545,q1,d_year = 2000 and d_moy between 1 and 4,8,137805
2,382116,q1,d_year = 2000 and d_moy between 1 and 3,17,138225
2,396345,q13,d_year = 2000 and d_moy between 1 and 7,77,107089
2,410851,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),43,146614
2,423176,q12,d_year = 2000,45,80549
2,439704,q13,d_year = 2000 and d_moy between 1 and 6,20,154260
2,452461,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),80,162717
2,464756,q10,d_year = 2000 and d_moy = 1,59,139676
2,480228,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),85,124100
2,493718,q7,d_year = 2000 and d_moy between 1 and 10,24,109355
2,506273,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week)),20,154515
2,519205,q12,d_year = 2000,42,95380
2,535484,q7,d_year = 2000 and d_moy between 1 and 10,7,69839
2,548595,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),77,131486
2,562378,q10,d_year = 2000 and d_moy = 1,69,149750
2,577596,q13,d_year = 2000 and d_moy between 1 and 6,81,121041
2,591812,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),33,94804
2,605263,q13,d_year = 2000 and d_moy between 1 and 7,82,93441
2,619930,q10,d_year = 2000 and d_moy = 1,64,148901
2,635432,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week)),91,133810
2,647941,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week)),24,129855
2,660024,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),72,117710
2,673619,q12,d_year = 2000 and d_moy between 1 and 11,50,78865
2,688987,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week)),14,134806
2,702398,q12,d_year = 2000 and d_moy between 1 and 11,19,105268
2,716776,q12,d_year = 2000,88,106989
2,734186,q13,d_year = 2000 and d_moy between 1 and 7,47,138096
2,749517,q7,d_year = 2000 and d_moy between 1 and 11,53,104584
2,766574,q10,d_year = 2000 and d_moy = 1,27,165099
2,782556,q1,d_year = 2000 and d_moy between 1 and 3,16,182238
2,796924,q12,d_year = 2000,28,80201
2,814131,q1,d_year = 2000 and d_moy between 1 and 4,86,238882
2,830917,q10,d_year = 2000 and d_moy = 1,84,119877
2,846725,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week)),3,85344
2,858937,q1,d_year = 2000 and d_moy between 1 and 3,18,244051
2,873507,q13,d_year = 2000 and d_moy between 1 and 7,25,185776
2,888129,q13,d_year = 2000 and d_moy between 1 and 7,54,214885
2,903375,q12,d_year = 2000 and d_moy between 1 and 11,33,149628
2,918410,q12,d_year = 2000 and d_moy between 1 and 11,40,161439
2,934113,q7,d_year = 2000 and d_moy between 1 and 10,74,166013
2,946608,q7,d_year = 2000 and d_moy between 1 and 11,12,133383
2,961920,q7,d_year = 2000 and d_moy between 1 and 10,51,141409
2,976133,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),16,240479
2,989335,q7,d_year = 2000 and d_moy between 1 and 10,69,144700
2,1003481,q13,d_year = 2000 and d_moy between 1 and 6,51,211988
2,1017825,q1,d_year = 2000 and d_moy between 1 and 4,74,275884
2,1034906,q7,d_year = 2000 and d_moy between 1 and 10,24,156036
2,1048394,q13,d_year = 2000 and d_moy between 1 and 6,76,153805
2,1061280,q13,d_year = 2000 and d_moy between 1 and 7,81,212159
2,1075199,q7,d_year = 2000 and d_moy between 1 and 10,68,122813
2,1089182,q12,d_year = 2000,9,163386
