app,start,query,range,delay,duration
0,0,q10,d_year = 2000 and d_moy = 1,36,151406
0,0,q1,d_year = 2000 and d_moy between 1 and 3,41,140931
0,0,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),42,153374
0,0,q7,d_year = 2000 and d_moy between 1 and 11,43,117926
0,165000,q12,d_year = 2000 and d_moy between 1 and 11,77,10521
0,180812,q1,d_year = 2000 and d_moy between 1 and 3,11,17176
0,195334,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week)),21,57551
0,208009,q7,d_year = 2000 and d_moy between 1 and 10,84,44992
0,220871,q7,d_year = 2000 and d_moy between 1 and 10,55,84030
0,234237,q7,d_year = 2000 and d_moy between 1 and 11,43,73548
0,250271,q7,d_year = 2000 and d_moy between 1 and 11,42,119033
0,267062,q13,d_year = 2000 and d_moy between 1 and 6,92,179901
0,280122,q13,d_year = 2000 and d_moy between 1 and 6,6,152409
0,293530,q13,d_year = 2000 and d_moy between 1 and 6,29,133796
0,307151,q12,d_year = 2000,37,120165
0,324553,q7,d_year = 2000 and d_moy between 1 and 10,78,108567
0,337906,q12,d_year = 2000 and d_moy between 1 and 11,55,120529
0,352594,q13,d_year = 2000 and d_moy between 1 and 6,12,175104
0,366560,q7,d_year = 2000 and d_moy between 1 and 10,81,124545
0,380140,q1,d_year = 2000 and d_moy between 1 and 4,92,220632
0,396389,q10,d_date = cast('2000-04-30' as date),75,162738
0,409911,q13,d_year = 2000 and d_moy between 1 and 6,38,132770
0,424330,q13,d_year = 2000 and d_moy between 1 and 7,50,118590
0,439684,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),74,169559
0,453718,q7,d_year = 2000 and d_moy between 1 and 11,37,101545
0,469562,q10,d_year = 2000 and d_moy = 1,89,210843
0,485258,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week)),2,196530
0,498890,q12,d_year = 2000,96,109766
0,515844,q1,d_year = 2000 and d_moy between 1 and 3,72,204235
0,529795,q7,d_year = 2000 and d_moy between 1 and 11,21,124442
0,545219,q13,d_year = 2000 and d_moy between 1 and 7,5,232695
0,559820,q10,d_year = 2000 and d_moy = 1,46,210124
0,575279,q7,d_year = 2000 and d_moy between 1 and 10,94,107662
0,589449,q7,d_year = 2000 and d_moy between 1 and 10,70,130631
0,603726,q13,d_year = 2000 and d_moy between 1 and 7,29,217858
0,618412,q13,d_year = 2000 and d_moy between 1 and 7,10,206004
0,633876,q10,d_year = 2000 and d_moy = 1,81,261392
0,648634,q7,d_year = 2000 and d_moy between 1 and 11,87,129343
0,665467,q12,d_year = 2000,4,156373
0,682150,q12,d_year = 2000,93,141411
0,697765,q1,d_year = 2000 and d_moy between 1 and 3,10,329908
0,712210,q1,d_year = 2000 and d_moy between 1 and 4,93,321185
0,728756,q10,d_date = cast('2000-04-30' as date),57,256118
0,742107,q13,d_year = 2000 and d_moy between 1 and 7,36,204943
0,757176,q7,d_year = 2000 and d_moy between 1 and 11,20,132116
0,772402,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),23,197206
0,785620,q12,d_year = 2000,5,159946
0,802941,q12,d_year = 2000 and d_moy between 1 and 11,34,144107
0,817553,q13,d_year = 2000 and d_moy between 1 and 6,57,215874
0,830657,q13,d_year = 2000 and d_moy between 1 and 6,32,226051
0,844853,q12,d_year = 2000 and d_moy between 1 and 11,69,167141
0,859359,q1,d_year = 2000 and d_moy between 1 and 3,97,262580
0,873500,q13,d_year = 2000 and d_moy between 1 and 7,16,197716
0,887710,q7,d_year = 2000 and d_moy between 1 and 10,67,145664
