app,start,query,range,delay,duration
2,0,q13,d_year = 2000 and d_moy between 1 and 6,11,206719
2,0,q13,d_year = 2000 and d_moy between 1 and 6,16,209654
2,0,q12,d_year = 2000,17,176916
2,0,q7,d_year = 2000 and d_moy between 1 and 11,19,176842
2,0,q10,d_date = cast('2000-04-30' as date),25,211466
2,0,q7,d_year = 2000 and d_moy between 1 and 11,26,176952
2,0,q13,d_year = 2000 and d_moy between 1 and 6,26,192561
2,0,q12,d_year = 2000 and d_moy between 1 and 11,27,176932
2,0,q10,d_date = cast('2000-04-30' as date),28,212202
2,168333,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),51,44116
2,185105,q12,d_year = 2000,93,27228
2,207939,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),37,18684
2,226466,q1,d_year = 2000 and d_moy between 1 and 4,26,60555
2,248402,q7,d_year = 2000 and d_moy between 1 and 11,38,40306
2,269849,q12,d_year = 2000,36,23136
2,292584,q13,d_year = 2000 and d_moy between 1 and 7,54,16667
2,311352,q12,d_year = 2000,60,23990
2,333749,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),9,13880
2,350644,q13,d_year = 2000 and d_moy between 1 and 6,57,17463
2,368158,q12,d_year = 2000 and d_moy between 1 and 11,79,30063
2,388983,q1,d_year = 2000 and d_moy between 1 and 4,3,17392
2,410424,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),14,13370
2,427137,q13,d_year = 2000 and d_moy between 1 and 7,55,19641
2,446616,q10,d_date = cast('2000-04-30' as date),17,9534
2,463536,q13,d_year = 2000 and d_moy between 1 and 6,44,14975
2,482201,q12,d_year = 2000 and d_moy between 1 and 11,23,23756
2,502801,q10,d_date = cast('2000-04-30' as date),70,11870
2,520084,q10,d_date = cast('2000-04-30' as date),21,14356
2,536322,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),19,13785
2,554936,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),67,11485
2,572399,q10,d_year = 2000 and d_moy = 1,42,17077
2,592939,q12,d_year = 2000 and d_moy between 1 and 11,78,34060
2,612877,q13,d_year = 2000 and d_moy between 1 and 6,86,18695
2,629910,q7,d_year = 2000 and d_moy between 1 and 11,95,34934
2,651483,q12,d_year = 2000 and d_moy between 1 and 11,6,22998
2,670951,q12,d_year = 2000,82,38456
2,692131,q12,d_year = 2000,46,27398
2,714480,q13,d_year = 2000 and d_moy between 1 and 7,43,21032
2,734384,q13,d_year = 2000 and d_moy between 1 and 7,83,18738
2,753238,q13,d_year = 2000 and d_moy between 1 and 7,72,18225
2,772980,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week)),74,11256
2,789785,q13,d_year = 2000 and d_moy between 1 and 6,59,17102
2,807491,q12,d_year = 2000,19,25385
2,830158,q10,d_year = 2000 and d_moy = 1,98,15923
2,850455,q10,d_year = 2000 and d_moy = 1,83,13234
2,871533,q13,d_year = 2000 and d_moy between 1 and 7,61,19482
2,891397,q1,d_year = 2000 and d_moy between 1 and 3,55,16160
2,910006,q13,d_year = 2000 and d_moy between 1 and 6,32,16857
2,928210,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),67,17806
2,945526,q1,d_year = 2000 and d_moy between 1 and 3,62,17135
2,963450,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),79,15073
