#group,false,false,true,true,false,false,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string
#default,_result,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,cpu,host
,,0,2024-06-15T01:10:42Z,2024-06-15T01:45:33.988117577Z,2024-06-15T01:10:50Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T01:10:42Z,2024-06-15T01:45:33.988117577Z,2024-06-15T01:11:00Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T01:10:42Z,2024-06-15T01:45:33.988117577Z,2024-06-15T01:11:10Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T01:10:42Z,2024-06-15T01:45:33.988117577Z,2024-06-15T01:11:20Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T01:10:42Z,2024-06-15T01:45:33.988117577Z,2024-06-15T01:11:30Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T01:10:42Z,2024-06-15T01:45:33.988117577Z,2024-06-15T01:11:40Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T01:10:42Z,2024-06-15T01:45:33.988117577Z,2024-06-15T01:11:50Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T01:10:42Z,2024-06-15T01:45:33.988117577Z,2024-06-15T01:12:00Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T01:10:42Z,2024-06-15T01:45:33.988117577Z,2024-06-15T01:12:10Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T01:10:42Z,2024-06-15T01:45:33.988117577Z,2024-06-15T01:12:20Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T01:10:42Z,2024-06-15T01:45:33.988117577Z,2024-06-15T01:12:30Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T01:10:42Z,2024-06-15T01:45:33.988117577Z,2024-06-15T01:12:40Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T01:10:42Z,2024-06-15T01:45:33.988117577Z,2024-06-15T01:12:50Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T01:10:42Z,2024-06-15T01:45:33.988117577Z,2024-06-15T01:13:00Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T01:10:42Z,2024-06-15T01:45:33.988117577Z,2024-06-15T01:13:10Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T01:10:42Z,2024-06-15T01:45:33.988117577Z,2024-06-15T01:13:20Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T01:10:42Z,2024-06-15T01:45:33.988117577Z,2024-06-15T01:13:30Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T01:10:42Z,2024-06-15T01:45:33.988117577Z,2024-06-15T01:13:40Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T01:10:42Z,2024-06-15T01:45:33.988117577Z,2024-06-15T01:13:50Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T01:10:42Z,2024-06-15T01:45:33.988117577Z,2024-06-15T01:14:00Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T01:10:42Z,2024-06-15T01:45:33.988117577Z,2024-06-15T01:14:10Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T01:10:42Z,2024-06-15T01:45:33.988117577Z,2024-06-15T01:14:20Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T01:10:42Z,2024-06-15T01:45:33.988117577Z,2024-06-15T01:14:30Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T01:10:42Z,2024-06-15T01:45:33.988117577Z,2024-06-15T01:14:40Z,0,usage_guest,cpu,cpu-total,cloud0lennart
