app,start,query,range,delay,duration
2,0,q13,d_year = 2000 and d_moy between 1 and 6,94,173704
2,0,q13,d_year = 2000 and d_moy between 1 and 6,100,174513
2,0,q12,d_year = 2000,110,170313
2,0,q7,d_year = 2000 and d_moy between 1 and 11,113,146698
2,0,q10,d_date = cast('2000-04-30' as date),114,179613
2,0,q7,d_year = 2000 and d_moy between 1 and 11,116,171821
2,0,q13,d_year = 2000 and d_moy between 1 and 6,117,175801
2,0,q12,d_year = 2000 and d_moy between 1 and 11,118,170383
2,360000,q7,d_year = 2000 and d_moy between 1 and 10,63,48541
2,360000,q13,d_year = 2000 and d_moy between 1 and 6,65,74719
2,360000,q13,d_year = 2000 and d_moy between 1 and 7,66,57879
2,360000,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),66,74864
2,360000,q13,d_year = 2000 and d_moy between 1 and 6,69,72205
2,360000,q13,d_year = 2000 and d_moy between 1 and 6,71,67505
2,360000,q1,d_year = 2000 and d_moy between 1 and 3,71,77941
2,360000,q10,d_year = 2000 and d_moy = 1,79,74923
2,720000,q7,d_year = 2000 and d_moy between 1 and 10,67,58340
2,720000,q13,d_year = 2000 and d_moy between 1 and 7,69,73350
2,720000,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),69,73701
2,720000,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week)),69,73707
2,720000,q7,d_year = 2000 and d_moy between 1 and 10,70,49870
2,720000,q7,d_year = 2000 and d_moy between 1 and 10,70,58200
2,720000,q1,d_year = 2000 and d_moy between 1 and 3,70,74832
2,720000,q13,d_year = 2000 and d_moy between 1 and 7,72,74410
2,1080000,q10,d_year = 2000 and d_moy = 1,98,77821
2,1080000,q12,d_year = 2000,104,52587
2,1080000,q13,d_year = 2000 and d_moy between 1 and 6,105,79411
2,1080000,q7,d_year = 2000 and d_moy between 1 and 11,105,70441
2,1080000,q12,d_year = 2000,106,70424
2,1080000,q1,d_year = 2000 and d_moy between 1 and 4,107,80738
2,1080000,q12,d_year = 2000,107,52058
2,1080000,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week)),108,79860
2,1440000,q7,d_year = 2000 and d_moy between 1 and 11,87,57757
2,1440000,q7,d_year = 2000 and d_moy between 1 and 11,88,47560
2,1440000,q12,d_year = 2000,91,45308
2,1440000,q1,d_year = 2000 and d_moy between 1 and 4,105,68621
2,1440000,q10,d_date = cast('2000-04-30' as date),105,68083
2,1440000,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),106,66827
2,1440000,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),106,66459
2,1440000,q1,d_year = 2000 and d_moy between 1 and 3,106,68080
2,1800000,q13,d_year = 2000 and d_moy between 1 and 6,95,79887
2,1800000,q10,d_year = 2000 and d_moy = 1,95,78595
2,1800000,q10,d_year = 2000 and d_moy = 1,95,79560
2,1800000,q12,d_year = 2000 and d_moy between 1 and 11,96,52569
2,1800000,q1,d_year = 2000 and d_moy between 1 and 3,96,80476
2,1800000,q7,d_year = 2000 and d_moy between 1 and 11,96,52317
2,1800000,q12,d_year = 2000 and d_moy between 1 and 11,96,56391
2,1800000,q7,d_year = 2000 and d_moy between 1 and 11,96,70076
