app,start,query,range,delay,duration
2,0,q13,d_year = 2000 and d_moy between 1 and 6,97,331407
2,0,q13,d_year = 2000 and d_moy between 1 and 6,103,336220
2,0,q12,d_year = 2000,104,232883
2,0,q7,d_year = 2000 and d_moy between 1 and 11,106,232317
2,0,q10,d_date = cast('2000-04-30' as date),107,336523
2,0,q7,d_year = 2000 and d_moy between 1 and 11,115,272423
2,0,q13,d_year = 2000 and d_moy between 1 and 6,142,332274
2,0,q12,d_year = 2000 and d_moy between 1 and 11,161,232168
2,0,q10,d_date = cast('2000-04-30' as date),162,363147
2,168333,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),18,179614
2,185105,q12,d_year = 2000,83,124793
2,207939,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),74,183276
2,226466,q1,d_year = 2000 and d_moy between 1 and 4,51,209863
2,248402,q7,d_year = 2000 and d_moy between 1 and 11,60,99672
2,269849,q12,d_year = 2000,65,110862
2,292584,q13,d_year = 2000 and d_moy between 1 and 7,14,133193
2,311352,q12,d_year = 2000,83,82828
2,333749,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),4,118141
2,350644,q13,d_year = 2000 and d_moy between 1 and 6,65,86337
2,368158,q12,d_year = 2000 and d_moy between 1 and 11,50,67575
2,388983,q1,d_year = 2000 and d_moy between 1 and 4,69,68281
2,410424,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),54,76004
2,427137,q13,d_year = 2000 and d_moy between 1 and 7,73,30121
2,446616,q10,d_date = cast('2000-04-30' as date),50,35643
2,463536,q13,d_year = 2000 and d_moy between 1 and 6,43,34139
2,482201,q12,d_year = 2000 and d_moy between 1 and 11,31,26182
2,502801,q10,d_date = cast('2000-04-30' as date),75,42163
2,520084,q10,d_date = cast('2000-04-30' as date),12,47371
2,536322,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),84,48398
2,554936,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),40,30341
2,572399,q10,d_year = 2000 and d_moy = 1,36,38862
2,592939,q12,d_year = 2000 and d_moy between 1 and 11,65,23819
2,612877,q13,d_year = 2000 and d_moy between 1 and 6,77,50455
2,629910,q7,d_year = 2000 and d_moy between 1 and 11,83,36518
2,651483,q12,d_year = 2000 and d_moy between 1 and 11,51,20990
2,670951,q12,d_year = 2000,97,23290
2,692131,q12,d_year = 2000,61,24543
2,714480,q13,d_year = 2000 and d_moy between 1 and 7,59,40120
2,734384,q13,d_year = 2000 and d_moy between 1 and 7,29,32737
2,753238,q13,d_year = 2000 and d_moy between 1 and 7,21,27525
2,772980,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week)),95,26155
2,789785,q13,d_year = 2000 and d_moy between 1 and 6,43,19794
2,807491,q12,d_year = 2000,99,40329
2,830158,q10,d_year = 2000 and d_moy = 1,78,42153
2,850455,q10,d_year = 2000 and d_moy = 1,26,33433
2,871533,q13,d_year = 2000 and d_moy between 1 and 7,95,20012
2,891397,q1,d_year = 2000 and d_moy between 1 and 3,80,27824
2,910006,q13,d_year = 2000 and d_moy between 1 and 6,70,16023
2,928210,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),2,32763
2,945526,q1,d_year = 2000 and d_moy between 1 and 3,98,20666
2,963450,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),21,37449
2,981456,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week)),81,42404
2,998811,q10,d_date = cast('2000-04-30' as date),7,36678
2,1016324,q1,d_year = 2000 and d_moy between 1 and 4,95,22519
2,1037909,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week)),30,29122
2,1055845,q10,d_year = 2000 and d_moy = 1,28,25641
2,1076759,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),63,24062
2,1095233,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week)),45,34543
