app,start,query,range,delay,duration
1,0,q10,d_year = 2000 and d_moy = 1,62,390727
1,0,q7,d_year = 2000 and d_moy between 1 and 11,67,183797
1,0,q13,d_year = 2000 and d_moy between 1 and 6,73,376522
1,0,q13,d_year = 2000 and d_moy between 1 and 7,74,368246
1,0,q7,d_year = 2000 and d_moy between 1 and 11,75,191502
1,0,q10,d_year = 2000 and d_moy = 1,76,394385
1,0,q1,d_year = 2000 and d_moy between 1 and 3,76,451661
1,0,q1,d_year = 2000 and d_moy between 1 and 3,77,477605
1,0,q1,d_year = 2000 and d_moy between 1 and 4,78,451690
1,166666,q10,d_date = cast('2000-04-30' as date),4,300535
1,179324,q1,d_year = 2000 and d_moy between 1 and 3,67,341403
1,192810,q12,d_year = 2000 and d_moy between 1 and 11,32,260144
1,207030,q7,d_year = 2000 and d_moy between 1 and 10,26,205132
1,219733,q7,d_year = 2000 and d_moy between 1 and 10,61,174643
1,233123,q7,d_year = 2000 and d_moy between 1 and 11,99,160948
1,248488,q13,d_year = 2000 and d_moy between 1 and 7,67,272127
1,263027,q13,d_year = 2000 and d_moy between 1 and 7,74,277053
1,277417,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),19,264719
1,290477,q12,d_year = 2000,15,182036
1,306262,q12,d_year = 2000,62,192206
1,323665,q7,d_year = 2000 and d_moy between 1 and 10,97,147642
1,336957,q12,d_year = 2000 and d_moy between 1 and 11,36,161981
1,352763,q10,d_date = cast('2000-04-30' as date),29,181458
1,366417,q1,d_year = 2000 and d_moy between 1 and 4,5,210651
1,382852,q1,d_year = 2000 and d_moy between 1 and 4,30,214325
1,399558,q13,d_year = 2000 and d_moy between 1 and 6,21,178761
1,413412,q13,d_year = 2000 and d_moy between 1 and 6,84,155039
1,426719,q1,d_year = 2000 and d_moy between 1 and 4,11,178541
1,443071,q13,d_year = 2000 and d_moy between 1 and 7,94,144008
1,458273,q7,d_year = 2000 and d_moy between 1 and 10,31,89784
1,472406,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),95,132760
1,486476,q13,d_year = 2000 and d_moy between 1 and 6,0,130524
1,500183,q12,d_year = 2000,23,98524
1,516521,q12,d_year = 2000 and d_moy between 1 and 11,72,82229
1,532594,q1,d_year = 2000 and d_moy between 1 and 4,31,109351
1,549619,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),75,91595
1,561982,q13,d_year = 2000 and d_moy between 1 and 7,7,78623
1,575884,q7,d_year = 2000 and d_moy between 1 and 10,67,40866
1,589727,q10,d_date = cast('2000-04-30' as date),28,71666
1,601551,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),68,63798
1,613798,q13,d_year = 2000 and d_moy between 1 and 6,77,42604
1,627039,q1,d_year = 2000 and d_moy between 1 and 4,8,36443
1,643825,q1,d_year = 2000 and d_moy between 1 and 3,71,27697
1,657729,q10,d_date = cast('2000-04-30' as date),61,40495
1,670408,q13,d_year = 2000 and d_moy between 1 and 7,36,30419
1,685310,q10,d_year = 2000 and d_moy = 1,4,57291
1,700906,q10,d_date = cast('2000-04-30' as date),94,43929
1,713454,q7,d_year = 2000 and d_moy between 1 and 11,31,47946
1,729414,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),3,56155
1,743621,q12,d_year = 2000,48,27391
1,759729,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week)),15,35261
1,773117,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week)),3,21856
1,785813,q10,d_year = 2000 and d_moy = 1,35,35804
1,800767,q7,d_year = 2000 and d_moy between 1 and 10,58,46402
1,813239,q7,d_year = 2000 and d_moy between 1 and 11,54,220197
1,830189,q13,d_year = 2000 and d_moy between 1 and 6,39,30365
1,844047,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),60,29215
1,858084,q1,d_year = 2000 and d_moy between 1 and 3,28,17345
1,871993,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),88,22172
1,885578,q10,d_date = cast('2000-04-30' as date),55,29400
1,897517,q13,d_year = 2000 and d_moy between 1 and 7,45,32265
1,912046,q12,d_year = 2000 and d_moy between 1 and 11,48,28560
1,926584,q13,d_year = 2000 and d_moy between 1 and 6,41,25221
1,939123,q10,d_date = cast('2000-04-30' as date),27,43741
1,952720,q7,d_year = 2000 and d_moy between 1 and 11,58,28542
1,968376,q13,d_year = 2000 and d_moy between 1 and 6,35,26721
1,981123,q13,d_year = 2000 and d_moy between 1 and 7,80,23130
1,995251,q10,d_date = cast('2000-04-30' as date),83,38553
1,1007709,q7,d_year = 2000 and d_moy between 1 and 10,51,20657
1,1021146,q10,d_date = cast('2000-04-30' as date),12,30282
1,1033150,q13,d_year = 2000 and d_moy between 1 and 7,59,21338
1,1048860,q1,d_year = 2000 and d_moy between 1 and 4,84,23286
