app,start,duration,query,range
0,0,33565,q13,d_year = 2000 and d_moy = 1
0,60519,85002,q1,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '4' day))
0,61271,62864,q7,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week))
0,61533,83063,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '4' day))
0,61744,82850,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week))
0,61809,21536,q12,d_year = 2000 and d_moy = 1
0,61809,2720,q7,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '4' day))
0,180206,3341,q7,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' day))
0,180638,8859,q7,d_year = 2000 and d_moy = 1
0,180823,41925,q1,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '4' day))
0,180898,38822,q12,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' day))
0,181900,36873,q7,d_moy = 11
0,181987,34886,q1,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '10' day))
